,id_count,UTM_E,UTM_N,Depth_m,geometry
12647,490188,405953.77,7612747.67,0.883,POINT (405953.77 7612747.67)
12648,490189,405953.4,7612748.8,0.8270000000000001,POINT (405953.4 7612748.8)
12649,490190,405953.94,7612752.13,0.88,POINT (405953.94 7612752.13)
12650,490191,405953.98,7612753.24,0.6979000000000001,POINT (405953.98 7612753.24)
12651,490192,405954.06,7612755.47,0.7287,POINT (405954.06 7612755.47)
12652,490193,405954.51,7612756.57,0.8029999999999999,POINT (405954.51 7612756.57)
12653,490194,405955.41,7612758.77,0.6990000000000001,POINT (405955.41 7612758.77)
12654,490195,405955.04,7612759.9,0.585,POINT (405955.04 7612759.9)
12655,490196,405954.27,7612761.04,0.585,POINT (405954.27 7612761.04)
12656,490197,405953.91,7612762.17,0.6318,POINT (405953.91 7612762.17)
12657,490198,405954.8,7612764.37,0.6112,POINT (405954.8 7612764.37)
12658,490199,405954.44,7612765.5,0.5884,POINT (405954.44 7612765.5)
12659,490200,405954.07,7612766.63,0.6169,POINT (405954.07 7612766.63)
12660,490201,405954.56,7612768.84,0.6386,POINT (405954.56 7612768.84)
12661,490202,405954.2,7612769.97,0.5941,POINT (405954.2 7612769.97)
12662,490203,405955.1,7612772.17,0.6888,POINT (405955.1 7612772.17)
12663,490204,405955.1,7612772.17,0.6396999999999999,POINT (405955.1 7612772.17)
12664,490205,405955.18,7612774.4,0.5901,POINT (405955.18 7612774.4)
12665,490206,405955.26,7612776.63,0.6739,POINT (405955.26 7612776.63)
12666,490207,405955.71,7612777.72,0.6990000000000001,POINT (405955.71 7612777.72)
12667,490208,405955.39,7612779.97,0.5428000000000001,POINT (405955.39 7612779.97)
12668,490209,405955.84,7612781.07,0.6848000000000001,POINT (405955.84 7612781.07)
12669,490210,405955.47,7612782.2,0.6922,POINT (405955.47 7612782.2)
12670,490211,405955.11,7612783.33,0.6625,POINT (405955.11 7612783.33)
12671,490212,405955.19,7612785.56,0.7298,POINT (405955.19 7612785.56)
12672,490213,405955.68,7612787.77,0.8420000000000001,POINT (405955.68 7612787.77)
12673,490214,405955.68,7612787.77,0.7515000000000001,POINT (405955.68 7612787.77)
12674,490215,405955.32,7612788.9,0.7070000000000001,POINT (405955.32 7612788.9)
12675,490216,405955.4,7612791.13,0.7401000000000001,POINT (405955.4 7612791.13)
12676,490217,405955.44,7612792.24,0.6203,POINT (405955.44 7612792.24)
12677,490218,405955.44,7612792.24,0.6933,POINT (405955.44 7612792.24)
12678,490219,405955.12,7612794.49,0.7104,POINT (405955.12 7612794.49)
12679,490220,405954.43,7612797.86,0.7156,POINT (405954.43 7612797.86)
12680,490221,405954.47,7612798.97,0.8290000000000001,POINT (405954.47 7612798.97)
12681,490222,405954.92,7612800.07,0.6396999999999999,POINT (405954.92 7612800.07)
12682,490223,405954.6,7612802.32,0.5884,POINT (405954.6 7612802.32)
12683,490224,405955.05,7612803.42,0.7173,POINT (405955.05 7612803.42)
12684,490225,405955.05,7612803.42,0.7093,POINT (405955.05 7612803.42)
12685,490226,405955.9,7612804.5,0.6739,POINT (405955.9 7612804.5)
12686,490227,405955.58,7612806.74,0.6289,POINT (405955.58 7612806.74)
12687,490228,405955.26,7612808.99,0.7206999999999999,POINT (405955.26 7612808.99)
12688,490229,405955.3,7612810.1,0.6574,POINT (405955.3 7612810.1)
12689,490230,405955.34,7612811.22,0.6637000000000001,POINT (405955.34 7612811.22)
12690,490231,405955.38,7612812.33,0.6203,POINT (405955.38 7612812.33)
12691,490232,405955.02,7612813.46,0.5132,POINT (405955.02 7612813.46)
12692,490233,405955.1,7612815.69,0.6124,POINT (405955.1 7612815.69)
12693,490234,405955.59,7612817.9,0.6534,POINT (405955.59 7612817.9)
12694,490235,405955.27,7612820.15,0.6546,POINT (405955.27 7612820.15)
12695,490236,405954.9,7612821.28,0.5804,POINT (405954.9 7612821.28)
12696,490237,405956.17,7612822.34,0.6249,POINT (405956.17 7612822.34)
12697,490238,405956.21,7612823.46,0.5896,POINT (405956.21 7612823.46)
12698,490239,405955.44,7612824.6,0.6158,POINT (405955.44 7612824.6)
12699,490240,405955.48,7612825.72,0.5645,POINT (405955.48 7612825.72)
12700,490241,405955.16,7612827.96,0.6272,POINT (405955.16 7612827.96)
12701,490242,405954.79,7612829.09,0.6945,POINT (405954.79 7612829.09)
12702,490243,405955.24,7612830.19,0.6078,POINT (405955.24 7612830.19)
12703,490244,405955.69,7612831.29,0.6032,POINT (405955.69 7612831.29)
12704,490245,405955.32,7612832.42,0.6067,POINT (405955.32 7612832.42)
12705,490246,405955.41,7612834.65,0.4727,POINT (405955.41 7612834.65)
12706,490247,405955.49,7612836.88,0.5821999999999999,POINT (405955.49 7612836.88)
12707,490248,405955.13,7612838.01,0.5998,POINT (405955.13 7612838.01)
12708,490249,405955.17,7612839.12,0.5394,POINT (405955.17 7612839.12)
12709,490250,405955.21,7612840.23,0.5383,POINT (405955.21 7612840.23)
12710,490251,405955.7,7612842.45,0.5953,POINT (405955.7 7612842.45)
12711,490252,405955.7,7612842.45,0.7087,POINT (405955.7 7612842.45)
12712,490253,405956.23,7612845.78,0.7064,POINT (405956.23 7612845.78)
12713,490254,405956.68,7612846.87,0.7195,POINT (405956.68 7612846.87)
12714,490255,405956.32,7612848.0,0.5884,POINT (405956.32 7612848)
12715,490256,405957.21,7612850.2,0.6375,POINT (405957.21 7612850.2)
12716,490257,405956.89,7612852.45,0.544,POINT (405956.89 7612852.45)
12717,490258,405956.93,7612853.56,0.5599000000000001,POINT (405956.93 7612853.56)
12718,490259,405957.38,7612854.66,0.6158,POINT (405957.38 7612854.66)
12719,490260,405957.83,7612855.76,0.6192,POINT (405957.83 7612855.76)
12720,490261,405957.91,7612857.99,0.7104,POINT (405957.91 7612857.99)
12721,490262,405957.55,7612859.12,0.7173,POINT (405957.55 7612859.12)
12722,490263,405957.23,7612861.36,0.6956,POINT (405957.23 7612861.36)
12723,490264,405956.86,7612862.49,0.7686,POINT (405956.86 7612862.49)
12724,490265,405956.9,7612863.6,0.6603,POINT (405956.9 7612863.6)
12725,490266,405957.39,7612865.82,0.6494,POINT (405957.39 7612865.82)
12726,490267,405957.39,7612865.82,0.528,POINT (405957.39 7612865.82)
12727,490268,405957.48,7612868.05,0.5896,POINT (405957.48 7612868.05)
12728,490269,405957.52,7612869.16,0.6363,POINT (405957.52 7612869.16)
12729,490270,405958.01,7612871.37,0.5998,POINT (405958.01 7612871.37)
12730,490271,405958.05,7612872.49,0.6534,POINT (405958.05 7612872.49)
12731,490272,405958.09,7612873.6,0.6089,POINT (405958.09 7612873.6)
12732,490273,405958.58,7612875.82,0.601,POINT (405958.58 7612875.82)
12733,490274,405958.63,7612876.93,0.5519,POINT (405958.63 7612876.93)
12734,490275,405958.63,7612876.93,0.6717,POINT (405958.63 7612876.93)
12735,490276,405957.94,7612880.3,0.6790999999999999,POINT (405957.94 7612880.3)
12736,490277,405957.57,7612881.43,0.6551,POINT (405957.57 7612881.43)
12737,490278,405959.24,7612882.49,0.6494,POINT (405959.24 7612882.49)
12738,490279,405958.43,7612882.52,0.7036,POINT (405958.43 7612882.52)
12739,490280,405959.33,7612884.72,0.7754000000000001,POINT (405959.33 7612884.72)
12740,490281,405959.41,7612886.94,0.6181,POINT (405959.41 7612886.94)
12741,490282,405959.49,7612889.17,0.5628,POINT (405959.49 7612889.17)
12742,490283,405959.13,7612890.3,0.6112,POINT (405959.13 7612890.3)
12743,490284,405959.98,7612891.39,0.6448999999999999,POINT (405959.98 7612891.39)
12744,490285,405960.03,7612892.5,0.5998,POINT (405960.03 7612892.5)
12745,490286,405959.62,7612892.52,0.5246,POINT (405959.62 7612892.52)
12746,490287,405959.7,7612894.74,0.5736,POINT (405959.7 7612894.74)
12747,490288,405959.38,7612896.99,0.6249,POINT (405959.38 7612896.99)
12748,490289,405959.46,7612899.22,0.4972,POINT (405959.46 7612899.22)
12749,490290,405959.1,7612900.35,0.5896,POINT (405959.1 7612900.35)
12750,490291,405959.14,7612901.46,0.7161,POINT (405959.14 7612901.46)
12751,490292,405959.59,7612902.56,0.6158,POINT (405959.59 7612902.56)
12752,490293,405958.78,7612902.59,0.6146,POINT (405958.78 7612902.59)
12753,490294,405959.27,7612904.8,0.5872999999999999,POINT (405959.27 7612904.8)
12754,490295,405959.35,7612907.03,0.6032,POINT (405959.35 7612907.03)
12755,490296,405958.94,7612907.05,0.6396999999999999,POINT (405958.94 7612907.05)
12756,490297,405959.03,7612909.28,0.5645,POINT (405959.03 7612909.28)
12757,490298,405959.48,7612910.38,0.6819,POINT (405959.48 7612910.38)
12758,490299,405959.97,7612912.59,0.5548,POINT (405959.97 7612912.59)
12759,490300,405960.05,7612914.82,0.5479999999999999,POINT (405960.05 7612914.82)
12760,490301,405959.68,7612915.95,0.6283,POINT (405959.68 7612915.95)
12761,490302,405960.13,7612917.05,0.6386,POINT (405960.13 7612917.05)
12762,490303,405960.18,7612918.16,0.6603,POINT (405960.18 7612918.16)
12763,490304,405959.81,7612919.29,0.6443000000000001,POINT (405959.81 7612919.29)
12764,490305,405960.26,7612920.39,0.6888,POINT (405960.26 7612920.39)
12765,490306,405959.53,7612922.65,0.5787,POINT (405959.53 7612922.65)
12766,490307,405959.53,7612922.65,0.6694,POINT (405959.53 7612922.65)
12767,490308,405959.57,7612923.76,0.6396999999999999,POINT (405959.57 7612923.76)
12768,490309,405959.21,7612924.89,0.5827,POINT (405959.21 7612924.89)
12769,490310,405959.29,7612927.12,0.6214999999999999,POINT (405959.29 7612927.12)
12770,490311,405959.74,7612928.22,0.6431999999999999,POINT (405959.74 7612928.22)
12771,490312,405959.82,7612930.45,0.6278,POINT (405959.82 7612930.45)
12772,490313,405959.86,7612931.56,0.7047,POINT (405959.86 7612931.56)
12773,490314,405959.54,7612933.81,0.6990000000000001,POINT (405959.54 7612933.81)
12774,490315,405959.58,7612934.92,0.6762,POINT (405959.58 7612934.92)
12775,490316,405959.62,7612936.04,0.6032,POINT (405959.62 7612936.04)
12776,490317,405959.22,7612936.05,0.6306,POINT (405959.22 7612936.05)
12777,490318,405959.67,7612937.15,0.5702,POINT (405959.67 7612937.15)
12778,490319,405960.16,7612939.36,0.6454000000000001,POINT (405960.16 7612939.36)
12779,490320,405959.83,7612941.61,0.5166,POINT (405959.83 7612941.61)
12780,490321,405959.92,7612943.84,0.5394,POINT (405959.92 7612943.84)
12781,490322,405959.96,7612944.95,0.6659999999999999,POINT (405959.96 7612944.95)
12782,490323,405960.0,7612946.06,0.5576,POINT (405960 7612946.06)
12783,490324,405960.45,7612947.16,0.6089,POINT (405960.45 7612947.16)
12784,490325,405960.09,7612948.29,0.6306,POINT (405960.09 7612948.29)
12785,490326,405960.13,7612949.41,0.5052,POINT (405960.13 7612949.41)
12786,490327,405960.21,7612951.64,0.5668,POINT (405960.21 7612951.64)
12787,490328,405960.7,7612953.85,0.6089,POINT (405960.7 7612953.85)
12788,490329,405960.74,7612954.96,0.5998,POINT (405960.74 7612954.96)
12789,490330,405960.79,7612956.08,0.5479999999999999,POINT (405960.79 7612956.08)
12790,490331,405960.83,7612957.19,0.5303,POINT (405960.83 7612957.19)
12791,490332,405961.32,7612959.41,0.5782,POINT (405961.32 7612959.41)
12792,490333,405960.95,7612960.54,0.6021,POINT (405960.95 7612960.54)
12793,490334,405960.63,7612962.78,0.5611,POINT (405960.63 7612962.78)
12794,490335,405961.49,7612963.86,0.569,POINT (405961.49 7612963.86)
12795,490336,405961.53,7612964.98,0.5189,POINT (405961.53 7612964.98)
12796,490337,405961.12,7612964.99,0.6015,POINT (405961.12 7612964.99)
12797,490338,405960.8,7612967.24,0.5314,POINT (405960.8 7612967.24)
12798,490339,405960.84,7612968.35,0.5599000000000001,POINT (405960.84 7612968.35)
12799,490340,405960.88,7612969.47,0.5998,POINT (405960.88 7612969.47)
12800,490341,405960.52,7612970.6,0.6375,POINT (405960.52 7612970.6)
12801,490342,405960.52,7612970.6,0.6061,POINT (405960.52 7612970.6)
12802,490343,405961.01,7612972.81,0.7343999999999999,POINT (405961.01 7612972.81)
12803,490344,405960.68,7612975.05,0.7970999999999999,POINT (405960.68 7612975.05)
12804,490345,405960.73,7612976.17,0.7822,POINT (405960.73 7612976.17)
12805,490346,405961.58,7612977.25,0.6831,POINT (405961.58 7612977.25)
12806,490347,405961.17,7612977.27,0.5804,POINT (405961.17 7612977.27)
12807,490348,405961.66,7612979.48,0.5143,POINT (405961.66 7612979.48)
12808,490349,405961.34,7612981.72,0.6722,POINT (405961.34 7612981.72)
12809,100001,406255.78,7612774.28,0.6579999999999999,POINT (406255.78 7612774.28)
12810,100002,406255.74,7612773.16,0.6717,POINT (406255.74 7612773.16)
12811,100003,406255.29,7612772.06,0.5845,POINT (406255.29 7612772.06)
12812,100004,406254.84,7612770.97,0.621,POINT (406254.84 7612770.97)
12813,100005,406254.35,7612768.75,0.48700000000000004,POINT (406254.35 7612768.75)
12814,100006,406254.72,7612767.62,0.4391,POINT (406254.72 7612767.62)
12815,100007,406253.82,7612765.42,0.6158,POINT (406253.82 7612765.42)
12816,100008,406254.19,7612764.29,0.6512,POINT (406254.19 7612764.29)
12817,100009,406254.14,7612763.18,0.5976,POINT (406254.14 7612763.18)
12818,100010,406254.14,7612763.18,0.5588000000000001,POINT (406254.14 7612763.18)
12819,100011,406254.51,7612762.05,0.6238,POINT (406254.51 7612762.05)
12820,100012,406254.43,7612759.82,0.5109,POINT (406254.43 7612759.82)
12821,100013,406253.98,7612758.72,0.6523,POINT (406253.98 7612758.72)
12822,100014,406253.49,7612756.51,0.7606,POINT (406253.49 7612756.51)
12823,100015,406253.45,7612755.39,0.7561,POINT (406253.45 7612755.39)
12824,100016,406253.81,7612754.27,0.7737999999999999,POINT (406253.81 7612754.27)
12825,100017,406254.18,7612753.14,0.617,POINT (406254.18 7612753.14)
12826,100018,406253.73,7612752.04,0.6214999999999999,POINT (406253.73 7612752.04)
12827,100019,406253.64,7612749.81,0.6579999999999999,POINT (406253.64 7612749.81)
12828,100020,406253.6,7612748.69,0.6431999999999999,POINT (406253.6 7612748.69)
12829,100021,406253.56,7612747.58,0.7081999999999999,POINT (406253.56 7612747.58)
12830,100022,406253.11,7612746.48,0.7509,POINT (406253.11 7612746.48)
12831,100023,406253.48,7612745.35,0.7116,POINT (406253.48 7612745.35)
12832,100024,406253.39,7612743.12,0.7354999999999999,POINT (406253.39 7612743.12)
12833,100025,406252.99,7612743.14,0.6579999999999999,POINT (406252.99 7612743.14)
12834,100026,406253.35,7612742.01,0.6808,POINT (406253.35 7612742.01)
12835,100027,406252.5,7612740.92,0.7070000000000001,POINT (406252.5 7612740.92)
12836,100028,406252.01,7612738.71,0.4921,POINT (406252.01 7612738.71)
12837,100029,406252.74,7612736.45,0.6214999999999999,POINT (406252.74 7612736.45)
12838,100030,406252.74,7612736.45,0.5371,POINT (406252.74 7612736.45)
12839,100031,406252.69,7612735.34,0.7025,POINT (406252.69 7612735.34)
12840,100032,406251.84,7612734.25,0.7008,POINT (406251.84 7612734.25)
12841,100033,406252.2,7612733.12,0.6301,POINT (406252.2 7612733.12)
12842,100034,406251.71,7612730.91,0.6431999999999999,POINT (406251.71 7612730.91)
12843,100035,406251.67,7612729.8,0.7515000000000001,POINT (406251.67 7612729.8)
12844,100036,406252.04,7612728.67,0.5725,POINT (406252.04 7612728.67)
12845,100037,406252.0,7612727.55,0.552,POINT (406252 7612727.55)
12846,100038,406252.36,7612726.42,0.5041,POINT (406252.36 7612726.42)
12847,100039,406252.32,7612725.31,0.601,POINT (406252.32 7612725.31)
12848,100040,406251.87,7612724.21,0.6147,POINT (406251.87 7612724.21)
12849,100041,406252.19,7612721.96,0.5868,POINT (406252.19 7612721.96)
12850,100042,406252.92,7612719.71,0.5861999999999999,POINT (406252.92 7612719.71)
12851,100043,406253.33,7612719.69,0.5805,POINT (406253.33 7612719.69)
12852,100044,406252.84,7612717.48,0.6227,POINT (406252.84 7612717.48)
12853,100045,406253.2,7612716.35,0.5725,POINT (406253.2 7612716.35)
12854,100046,406252.76,7612715.25,0.6318,POINT (406252.76 7612715.25)
12855,100047,406252.27,7612713.04,0.6329,POINT (406252.27 7612713.04)
12856,100048,406252.22,7612711.92,0.5292,POINT (406252.22 7612711.92)
12857,100049,406251.78,7612710.82,0.5913,POINT (406251.78 7612710.82)
12858,100050,406252.55,7612709.68,0.6067,POINT (406252.55 7612709.68)
12859,100051,406252.51,7612708.56,0.715,POINT (406252.51 7612708.56)
12860,100052,406252.06,7612707.46,0.568,POINT (406252.06 7612707.46)
12861,100053,406252.02,7612706.35,0.5451,POINT (406252.02 7612706.35)
12862,100054,406251.53,7612704.14,0.5794,POINT (406251.53 7612704.14)
12863,100055,406251.53,7612704.14,0.5503,POINT (406251.53 7612704.14)
12864,100056,406251.08,7612703.04,0.5041,POINT (406251.08 7612703.04)
12865,100057,406251.44,7612701.91,0.5594,POINT (406251.44 7612701.91)
12866,100058,406252.58,7612699.63,0.5771000000000001,POINT (406252.58 7612699.63)
12867,100059,406251.72,7612698.55,0.5816,POINT (406251.72 7612698.55)
12868,100060,406251.23,7612696.34,0.6790999999999999,POINT (406251.23 7612696.34)
12869,100061,406251.19,7612695.22,0.5708,POINT (406251.19 7612695.22)
12870,100062,406251.56,7612694.09,0.6968000000000001,POINT (406251.56 7612694.09)
12871,100063,406252.33,7612692.95,0.6113000000000001,POINT (406252.33 7612692.95)
12872,100064,406251.88,7612691.85,0.5086999999999999,POINT (406251.88 7612691.85)
12873,100065,406251.84,7612690.73,0.6848000000000001,POINT (406251.84 7612690.73)
12874,100066,406251.8,7612689.62,0.6626000000000001,POINT (406251.8 7612689.62)
12875,100067,406251.75,7612688.5,0.5737,POINT (406251.75 7612688.5)
12876,100068,406250.9,7612687.42,0.5622,POINT (406250.9 7612687.42)
12877,100069,406251.26,7612686.29,0.5383,POINT (406251.26 7612686.29)
12878,100070,406250.77,7612684.08,0.625,POINT (406250.77 7612684.08)
12879,100071,406251.55,7612682.93,0.5577000000000001,POINT (406251.55 7612682.93)
12880,100072,406252.32,7612681.79,0.5121,POINT (406252.32 7612681.79)
12881,100073,406251.87,7612680.69,0.5144,POINT (406251.87 7612680.69)
12882,100074,406252.56,7612677.32,0.4448,POINT (406252.56 7612677.32)
12883,100075,406251.7,7612676.23,0.609,POINT (406251.7 7612676.23)
12884,100076,406251.7,7612676.23,0.6957,POINT (406251.7 7612676.23)
12885,100077,406250.85,7612675.15,0.6420999999999999,POINT (406250.85 7612675.15)
12886,100078,406249.99,7612674.06,0.6579999999999999,POINT (406249.99 7612674.06)
12887,100079,406249.95,7612672.95,0.6648999999999999,POINT (406249.95 7612672.95)
12888,100080,406249.87,7612670.72,0.6273,POINT (406249.87 7612670.72)
12889,100081,406250.6,7612668.46,0.5896,POINT (406250.6 7612668.46)
12890,100082,406250.96,7612667.33,0.7162000000000001,POINT (406250.96 7612667.33)
12891,100083,406250.43,7612664.0,0.6307,POINT (406250.43 7612664)
12892,100084,406249.98,7612662.91,0.6124,POINT (406249.98 7612662.91)
12893,100085,406249.57,7612662.92,0.5748,POINT (406249.57 7612662.92)
12894,100086,406249.9,7612660.68,0.6318,POINT (406249.9 7612660.68)
12895,100087,406249.86,7612659.56,0.6273,POINT (406249.86 7612659.56)
12896,100088,406250.22,7612658.43,0.6397999999999999,POINT (406250.22 7612658.43)
12897,100089,406250.18,7612657.32,0.6079,POINT (406250.18 7612657.32)
12898,100090,406249.73,7612656.22,0.5446,POINT (406249.73 7612656.22)
12899,100091,406250.5,7612655.07,0.5611,POINT (406250.5 7612655.07)
12900,100092,406250.46,7612653.96,0.6615000000000001,POINT (406250.46 7612653.96)
12901,100093,406250.01,7612652.86,0.609,POINT (406250.01 7612652.86)
12902,100094,406249.12,7612650.66,0.6124,POINT (406249.12 7612650.66)
12903,100095,406248.67,7612649.56,0.5588000000000001,POINT (406248.67 7612649.56)
12904,100096,406249.4,7612647.3,0.4733,POINT (406249.4 7612647.3)
12905,100097,406249.8,7612647.29,0.5771000000000001,POINT (406249.8 7612647.29)
12906,100098,406250.21,7612647.27,0.479,POINT (406250.21 7612647.27)
12907,100099,406250.13,7612645.05,0.5064,POINT (406250.13 7612645.05)
12908,100100,406249.68,7612643.95,0.4722,POINT (406249.68 7612643.95)
12909,100101,406249.19,7612641.73,0.49729999999999996,POINT (406249.19 7612641.73)
12910,100102,406248.74,7612640.63,0.5965,POINT (406248.74 7612640.63)
12911,100103,406249.1,7612639.5,0.5509000000000001,POINT (406249.1 7612639.5)
12912,100104,406249.06,7612638.39,0.6164000000000001,POINT (406249.06 7612638.39)
12913,100105,406249.39,7612636.15,0.5246,POINT (406249.39 7612636.15)
12914,100106,406249.75,7612635.02,0.5406,POINT (406249.75 7612635.02)
12915,100107,406249.3,7612633.92,0.605,POINT (406249.3 7612633.92)
12916,100108,406249.22,7612631.69,0.2966,POINT (406249.22 7612631.69)
12917,100109,406249.18,7612630.57,0.4825,POINT (406249.18 7612630.57)
12918,100110,406248.32,7612629.49,0.4882,POINT (406248.32 7612629.49)
12919,100111,406247.83,7612627.28,0.4631,POINT (406247.83 7612627.28)
12920,100112,406247.75,7612625.05,0.47619999999999996,POINT (406247.75 7612625.05)
12921,100113,406247.71,7612623.93,0.4939,POINT (406247.71 7612623.93)
12922,100114,406248.03,7612621.69,0.4203,POINT (406248.03 7612621.69)
12923,100115,406247.95,7612619.46,0.6409999999999999,POINT (406247.95 7612619.46)
12924,100116,406248.72,7612618.32,0.49729999999999996,POINT (406248.72 7612618.32)
12925,100117,406248.68,7612617.2,0.5509000000000001,POINT (406248.68 7612617.2)
12926,100118,406248.59,7612614.97,0.4391,POINT (406248.59 7612614.97)
12927,100119,406248.14,7612613.87,0.4254,POINT (406248.14 7612613.87)
12928,100120,406247.7,7612612.78,0.6284000000000001,POINT (406247.7 7612612.78)
12929,100121,406248.06,7612611.65,0.706,POINT (406248.06 7612611.65)
12930,100122,406247.65,7612611.66,0.6672,POINT (406247.65 7612611.66)
12931,100123,406248.43,7612610.52,0.5212,POINT (406248.43 7612610.52)
12932,100124,406247.89,7612607.19,0.5657,POINT (406247.89 7612607.19)
12933,100125,406247.85,7612606.07,0.6125,POINT (406247.85 7612606.07)
12934,100126,406247.77,7612603.85,0.5097999999999999,POINT (406247.77 7612603.85)
12935,100127,406248.18,7612603.83,0.5178,POINT (406248.18 7612603.83)
12936,100128,406248.13,7612602.72,0.4597,POINT (406248.13 7612602.72)
12937,100129,406248.86,7612600.46,0.4876,POINT (406248.86 7612600.46)
12938,100130,406248.05,7612600.49,0.5418,POINT (406248.05 7612600.49)
12939,100131,406248.78,7612598.23,0.5634,POINT (406248.78 7612598.23)
12940,100132,406248.33,7612597.13,0.6397999999999999,POINT (406248.33 7612597.13)
12941,100133,406248.29,7612596.02,0.5726,POINT (406248.29 7612596.02)
12942,100134,406248.21,7612593.79,0.5007,POINT (406248.21 7612593.79)
12943,100135,406247.72,7612591.57,0.43119999999999997,POINT (406247.72 7612591.57)
12944,100136,406247.27,7612590.47,0.3901,POINT (406247.27 7612590.47)
12945,100137,406247.63,7612589.34,0.5731,POINT (406247.63 7612589.34)
12946,100138,406247.59,7612588.23,0.4021,POINT (406247.59 7612588.23)
12947,100139,406247.91,7612585.99,0.37189999999999995,POINT (406247.91 7612585.99)
12948,100140,406247.47,7612584.89,0.5782,POINT (406247.47 7612584.89)
12949,100141,406247.87,7612584.87,0.5948,POINT (406247.87 7612584.87)
12950,100142,406248.2,7612582.63,0.5389,POINT (406248.2 7612582.63)
12951,100143,406247.71,7612580.41,0.5418,POINT (406247.71 7612580.41)
12952,100144,406246.85,7612579.33,0.49329999999999996,POINT (406246.85 7612579.33)
12953,100145,406247.17,7612577.09,0.6227,POINT (406247.17 7612577.09)
12954,100146,406247.58,7612577.07,0.5207,POINT (406247.58 7612577.07)
12955,100147,406247.13,7612575.97,0.4448,POINT (406247.13 7612575.97)
12956,100148,406247.5,7612574.84,0.6564,POINT (406247.5 7612574.84)
12957,100149,406247.46,7612573.73,0.6011,POINT (406247.46 7612573.73)
12958,3200001,405683.1,7613498.82,0.8220000000000001,POINT (405683.1 7613498.82)
12959,3200002,405683.51,7613498.8,0.7615000000000001,POINT (405683.51 7613498.8)
12960,3200003,405683.47,7613497.69,0.6463,POINT (405683.47 7613497.69)
12961,3200004,405683.43,7613496.57,0.6747,POINT (405683.43 7613496.57)
12962,3200005,405683.79,7613495.44,0.6395000000000001,POINT (405683.79 7613495.44)
12963,3200006,405683.66,7613492.1,0.6774,POINT (405683.66 7613492.1)
12964,3200007,405683.58,7613489.87,0.6503,POINT (405683.58 7613489.87)
12965,3200008,405683.13,7613488.77,0.7031999999999999,POINT (405683.13 7613488.77)
12966,3200009,405683.01,7613485.43,0.6354,POINT (405683.01 7613485.43)
12967,3200010,405682.56,7613484.33,0.6435,POINT (405682.56 7613484.33)
12968,3200011,405682.11,7613483.23,0.6476000000000001,POINT (405682.11 7613483.23)
12969,3200012,405681.21,7613481.03,0.6693000000000001,POINT (405681.21 7613481.03)
12970,3200013,405681.53,7613478.79,0.6977,POINT (405681.53 7613478.79)
12971,3200014,405681.45,7613476.56,0.7818,POINT (405681.45 7613476.56)
12972,3200015,405681.45,7613476.56,0.828,POINT (405681.45 7613476.56)
12973,3200016,405680.96,7613474.35,0.912,POINT (405680.96 7613474.35)
12974,3200017,405681.32,7613473.22,0.9,POINT (405681.32 7613473.22)
12975,3200018,405680.87,7613472.12,0.8590000000000001,POINT (405680.87 7613472.12)
12976,3200019,405681.6,7613469.86,0.8059999999999999,POINT (405681.6 7613469.86)
12977,3200020,405681.6,7613469.86,0.653,POINT (405681.6 7613469.86)
12978,3200021,405681.11,7613467.65,0.7601,POINT (405681.11 7613467.65)
12979,3200022,405680.71,7613467.66,0.6896,POINT (405680.71 7613467.66)
12980,3200023,405679.81,7613465.46,0.802,POINT (405679.81 7613465.46)
12981,3200024,405679.77,7613464.35,0.6869,POINT (405679.77 7613464.35)
12982,3200025,405680.13,7613463.22,0.6544,POINT (405680.13 7613463.22)
12983,3200026,405680.9,7613462.08,0.6652,POINT (405680.9 7613462.08)
12984,3200027,405681.27,7613460.95,0.6429,POINT (405681.27 7613460.95)
12985,3200028,405681.63,7613459.82,0.7126,POINT (405681.63 7613459.82)
12986,3200029,405681.18,7613458.72,0.733,POINT (405681.18 7613458.72)
12987,3200030,405680.73,7613457.62,0.7234999999999999,POINT (405680.73 7613457.62)
12988,3200031,405680.69,7613456.5,0.6401,POINT (405680.69 7613456.5)
12989,3200032,405681.46,7613455.36,0.7167,POINT (405681.46 7613455.36)
12990,3200033,405681.02,7613454.26,0.7641,POINT (405681.02 7613454.26)
12991,3200034,405680.52,7613452.05,0.7221,POINT (405680.52 7613452.05)
12992,3200035,405680.48,7613450.93,0.7695000000000001,POINT (405680.48 7613450.93)
12993,3200036,405680.03,7613449.83,0.919,POINT (405680.03 7613449.83)
12994,3200037,405680.03,7613449.83,0.8140000000000001,POINT (405680.03 7613449.83)
12995,3200038,405680.76,7613447.57,0.7153,POINT (405680.76 7613447.57)
12996,3200039,405681.53,7613446.43,0.6881999999999999,POINT (405681.53 7613446.43)
12997,3200040,405682.31,7613445.28,0.7383,POINT (405682.31 7613445.28)
12998,3200041,405681.45,7613444.2,0.7282,POINT (405681.45 7613444.2)
12999,3200042,405681.82,7613443.07,0.7383,POINT (405681.82 7613443.07)
13000,3200043,405682.63,7613443.04,0.6123,POINT (405682.63 7613443.04)
13001,3200044,405682.5,7613439.7,0.7478,POINT (405682.5 7613439.7)
13002,3200045,405682.46,7613438.58,0.6977,POINT (405682.46 7613438.58)
13003,3200046,405682.05,7613438.6,0.6543000000000001,POINT (405682.05 7613438.6)
