,Counter_,Latitude,Longitude,Depth_m,geometry
350,391141,68.616656,-149.322803,0.6194,POINT (-149.322803 68.61665600000001)
351,391553,68.61484499999999,-149.299285,0.6518999999999999,POINT (-149.299285 68.61484499999999)
352,391616,68.614848,-149.30189099999998,0.4816,POINT (-149.301891 68.61484799999999)
353,391737,68.614853,-149.30704599999999,0.659,POINT (-149.307046 68.614853)
354,410075,68.612165,-149.32024099999998,0.7265999999999999,POINT (-149.320241 68.612165)
355,410458,68.612138,-149.300948,0.5972999999999999,POINT (-149.300948 68.612138)
356,440496,68.617363,-149.311135,0.4704,POINT (-149.311135 68.617363)
357,440497,68.617385,-149.31114499999998,0.5031,POINT (-149.311145 68.617385)
358,440498,68.617411,-149.311141,0.5522,POINT (-149.311141 68.617411)
359,440499,68.617428,-149.311128,0.4078,POINT (-149.311128 68.617428)
360,110008,68.622576,-149.288141,0.4542,POINT (-149.288141 68.622576)
361,110009,68.62256,-149.28816,0.6461,POINT (-149.28816 68.62255999999999)
362,110010,68.622538,-149.288163,0.956,POINT (-149.288163 68.62253800000001)
363,110011,68.62252099999999,-149.288161,0.9790000000000001,POINT (-149.288161 68.62252099999999)
364,110012,68.622508,-149.288176,1.095,POINT (-149.288176 68.622508)
365,110013,68.622488,-149.288195,0.6592,POINT (-149.288195 68.622488)
366,110014,68.622478,-149.288223,0.3075,POINT (-149.288223 68.622478)
367,110015,68.622458,-149.288265,0.1358,POINT (-149.288265 68.62245799999999)
368,110016,68.622445,-149.28832,0.078,POINT (-149.28832 68.622445)
369,110017,68.62243000000001,-149.288341,-0.00159,POINT (-149.288341 68.62243000000001)
370,110018,68.622408,-149.28836,-0.00159,POINT (-149.28836 68.62240799999999)
371,110019,68.62238,-149.288408,0.1761,POINT (-149.288408 68.62238000000001)
372,110020,68.622361,-149.28845,0.16519999999999999,POINT (-149.28845 68.622361)
373,110021,68.62235,-149.28845,0.1707,POINT (-149.28845 68.62235)
374,110022,68.622326,-149.288476,0.265,POINT (-149.288476 68.622326)
375,110023,68.622311,-149.288485,0.37729999999999997,POINT (-149.288485 68.622311)
376,110024,68.622298,-149.288506,0.2361,POINT (-149.288506 68.622298)
377,110025,68.622276,-149.288531,0.2737,POINT (-149.288531 68.622276)
378,110026,68.622263,-149.288531,0.36590000000000006,POINT (-149.288531 68.622263)
379,110027,68.62224599999999,-149.288551,0.2666,POINT (-149.288551 68.62224599999999)
380,110028,68.622221,-149.28856499999998,0.2426,POINT (-149.288565 68.622221)
381,110029,68.62220500000001,-149.28858300000002,0.27149999999999996,POINT (-149.288583 68.62220500000001)
382,110030,68.62218299999999,-149.28858300000002,0.3222,POINT (-149.288583 68.62218299999999)
383,110031,68.62217,-149.28857299999999,0.3686,POINT (-149.288573 68.62217)
384,110032,68.622153,-149.28858,0.20559999999999998,POINT (-149.28858 68.622153)
385,110033,68.62213299999999,-149.28859,0.2492,POINT (-149.28859 68.62213299999999)
386,110034,68.622118,-149.288616,0.1489,POINT (-149.288616 68.622118)
387,110035,68.622093,-149.288626,0.1936,POINT (-149.288626 68.62209300000001)
388,110036,68.622075,-149.288621,0.3375,POINT (-149.288621 68.622075)
389,110037,68.62206,-149.288631,0.20879999999999999,POINT (-149.288631 68.62206)
390,110038,68.622043,-149.28864099999998,0.15,POINT (-149.288641 68.62204300000001)
391,110039,68.622026,-149.28866499999998,0.21760000000000002,POINT (-149.288665 68.62202600000001)
392,110040,68.622011,-149.288681,0.20879999999999999,POINT (-149.288681 68.622011)
393,110041,68.621995,-149.288695,0.16140000000000002,POINT (-149.288695 68.621995)
394,110042,68.621978,-149.288705,0.1696,POINT (-149.288705 68.621978)
395,110043,68.621963,-149.288731,0.1778,POINT (-149.288731 68.62196299999999)
396,110044,68.62195,-149.288753,0.2797,POINT (-149.288753 68.62195)
397,110045,68.62193,-149.288783,0.2323,POINT (-149.288783 68.62193000000001)
398,110046,68.621911,-149.288805,0.2743,POINT (-149.288805 68.621911)
399,110047,68.621898,-149.288806,0.1979,POINT (-149.288806 68.621898)
400,110048,68.621873,-149.28882099999998,0.21539999999999998,POINT (-149.288821 68.62187299999999)
401,110049,68.62186,-149.288851,0.138,POINT (-149.288851 68.62186)
402,110050,68.621848,-149.288856,0.1134,POINT (-149.288856 68.621848)
403,110051,68.621835,-149.288873,0.1772,POINT (-149.288873 68.621835)
404,110052,68.62181600000001,-149.28888600000002,0.1576,POINT (-149.288886 68.62181600000001)
405,110053,68.621798,-149.288901,0.2328,POINT (-149.288901 68.621798)
406,110054,68.621781,-149.28890800000002,0.28300000000000003,POINT (-149.288908 68.621781)
407,110055,68.621765,-149.28894,0.3789,POINT (-149.28894 68.621765)
408,110056,68.621748,-149.288963,0.3549,POINT (-149.288963 68.621748)
409,110057,68.621736,-149.288965,0.34950000000000003,POINT (-149.288965 68.621736)
410,110058,68.621726,-149.288973,0.32880000000000004,POINT (-149.288973 68.621726)
411,110059,68.621713,-149.288988,0.3157,POINT (-149.288988 68.621713)
412,110060,68.621698,-149.289016,0.3037,POINT (-149.289016 68.62169799999999)
413,110061,68.62168,-149.28903,0.3004,POINT (-149.28903 68.62168)
414,110062,68.621666,-149.289035,0.3408,POINT (-149.289035 68.621666)
415,110063,68.62165300000001,-149.289051,0.4122,POINT (-149.289051 68.62165300000001)
416,110064,68.621635,-149.289068,0.4056,POINT (-149.289068 68.621635)
417,110065,68.621623,-149.289075,0.41159999999999997,POINT (-149.289075 68.621623)
418,110066,68.621606,-149.289068,0.4018,POINT (-149.289068 68.621606)
419,110067,68.621588,-149.289081,0.5103,POINT (-149.289081 68.621588)
420,110068,68.621576,-149.2891,0.4411,POINT (-149.2891 68.621576)
421,110069,68.621558,-149.289123,0.3849,POINT (-149.289123 68.62155799999999)
422,110070,68.621545,-149.289128,0.26280000000000003,POINT (-149.289128 68.621545)
423,110071,68.62151800000001,-149.28916,0.2808,POINT (-149.28916 68.62151800000001)
424,110072,68.62150799999999,-149.289173,0.235,POINT (-149.289173 68.62150799999999)
425,110073,68.621496,-149.28918000000002,0.3326,POINT (-149.28918 68.62149599999999)
426,110074,68.621476,-149.289191,0.31129999999999997,POINT (-149.289191 68.621476)
427,110075,68.62146,-149.28919299999998,0.3898,POINT (-149.289193 68.62146)
428,110076,68.621443,-149.289206,0.2764,POINT (-149.289206 68.621443)
429,110077,68.621431,-149.28921,0.3102,POINT (-149.28921 68.621431)
430,110078,68.621403,-149.289231,0.3528,POINT (-149.289231 68.621403)
431,110079,68.6214,-149.289213,0.3004,POINT (-149.289213 68.62139999999999)
432,110080,68.621386,-149.289218,0.2296,POINT (-149.289218 68.621386)
433,110081,68.62137299999999,-149.28923999999998,0.3043,POINT (-149.28924 68.62137299999999)
434,110082,68.62136600000001,-149.289243,0.3059,POINT (-149.289243 68.62136600000001)
435,110083,68.621348,-149.289256,0.319,POINT (-149.289256 68.621348)
436,110084,68.621318,-149.28926299999998,0.23879999999999998,POINT (-149.289263 68.621318)
437,110085,68.621305,-149.289273,0.2116,POINT (-149.289273 68.62130500000001)
438,110086,68.621298,-149.28928100000002,0.2814,POINT (-149.289281 68.621298)
439,110087,68.62128299999999,-149.289293,0.2895,POINT (-149.289293 68.62128299999999)
440,110088,68.621278,-149.289308,0.3528,POINT (-149.289308 68.621278)
441,110089,68.621266,-149.289328,0.3326,POINT (-149.289328 68.62126600000001)
442,110090,68.621256,-149.28931599999999,0.247,POINT (-149.289316 68.621256)
443,110091,68.62124,-149.289306,0.1631,POINT (-149.289306 68.62124)
444,110092,68.621228,-149.28931599999999,0.3724,POINT (-149.289316 68.621228)
445,110093,68.621213,-149.289365,0.5174,POINT (-149.289365 68.621213)
446,110094,68.621201,-149.289381,0.6014,POINT (-149.289381 68.621201)
447,110095,68.621188,-149.28939599999998,0.6739,POINT (-149.289396 68.621188)
448,110096,68.62116800000001,-149.289411,0.6297,POINT (-149.289411 68.62116800000001)
449,110097,68.621161,-149.289423,0.6433,POINT (-149.289423 68.621161)
450,110098,68.621153,-149.289476,0.7126,POINT (-149.289476 68.62115300000001)
451,110099,68.621143,-149.289471,0.7284,POINT (-149.289471 68.621143)
452,110100,68.621138,-149.289475,0.8070002,POINT (-149.289475 68.621138)
453,110101,68.621116,-149.28949599999999,1.069,POINT (-149.289496 68.621116)
454,110102,68.62109,-149.289515,0.883,POINT (-149.289515 68.62109)
455,110103,68.621078,-149.289538,1.157,POINT (-149.289538 68.621078)
456,110104,68.621063,-149.289578,1.055,POINT (-149.289578 68.62106300000001)
457,110105,68.621048,-149.28959,1.135,POINT (-149.28959 68.621048)
458,110106,68.62103499999999,-149.289646,1.064,POINT (-149.289646 68.62103499999999)
459,110107,68.621015,-149.289668,1.14,POINT (-149.289668 68.621015)
460,110108,68.620995,-149.28968999999998,1.123,POINT (-149.28969 68.62099499999999)
461,110109,68.62097800000001,-149.289693,0.9179999999999999,POINT (-149.289693 68.62097800000001)
462,110110,68.620965,-149.289681,0.9590000000000001,POINT (-149.289681 68.620965)
463,110111,68.62094300000001,-149.289721,1.157,POINT (-149.289721 68.62094300000001)
464,110112,68.620921,-149.289706,1.249,POINT (-149.289706 68.620921)
465,110113,68.62089,-149.289721,1.249,POINT (-149.289721 68.62089)
466,110114,68.62086500000001,-149.28974,1.249,POINT (-149.28974 68.62086500000001)
467,110115,68.62083100000001,-149.289681,1.249,POINT (-149.289681 68.62083100000001)
468,110116,68.620813,-149.28966599999998,1.249,POINT (-149.289666 68.620813)
469,110117,68.62079,-149.28961,1.094,POINT (-149.28961 68.62079)
470,110118,68.620765,-149.289568,0.968,POINT (-149.289568 68.62076500000001)
471,110119,68.620743,-149.289556,0.873,POINT (-149.289556 68.620743)
472,110120,68.62071800000001,-149.289518,0.8320002,POINT (-149.289518 68.62071800000001)
473,110121,68.620696,-149.289433,0.5643,POINT (-149.289433 68.620696)
474,110122,68.62068000000001,-149.289433,0.289,POINT (-149.289433 68.62068000000001)
475,110123,68.62065799999999,-149.289406,0.00114,POINT (-149.289406 68.62065799999999)
476,110124,68.620635,-149.289426,0.00168,POINT (-149.289426 68.62063499999999)
477,110125,68.620623,-149.289401,0.1794,POINT (-149.289401 68.62062299999999)
478,110126,68.620616,-149.289366,-0.00377,POINT (-149.289366 68.620616)
479,110127,68.620593,-149.28937,-0.00377,POINT (-149.28937 68.620593)
480,110128,68.620573,-149.28935800000002,-0.00377,POINT (-149.289358 68.62057299999999)
481,110129,68.620553,-149.289321,0.295,POINT (-149.289321 68.620553)
482,110130,68.62054300000001,-149.289301,0.1838,POINT (-149.289301 68.62054300000001)
483,110131,68.62051600000001,-149.289276,0.22030000000000002,POINT (-149.289276 68.62051600000001)
484,110132,68.620508,-149.289273,0.2138,POINT (-149.289273 68.620508)
485,110133,68.620498,-149.289276,0.126,POINT (-149.289276 68.620498)
486,110134,68.620485,-149.28928100000002,-0.00377,POINT (-149.289281 68.620485)
487,110135,68.62046600000001,-149.28925,-0.00377,POINT (-149.28925 68.62046600000001)
488,110136,68.620448,-149.289251,-0.00377,POINT (-149.289251 68.620448)
489,110137,68.62043,-149.289195,-0.00377,POINT (-149.289195 68.62043)
490,110138,68.620416,-149.289175,-0.00377,POINT (-149.289175 68.62041600000001)
491,110139,68.620398,-149.289163,0.1685,POINT (-149.289163 68.62039799999999)
492,110140,68.620378,-149.289146,0.07202000000000001,POINT (-149.289146 68.620378)
493,110141,68.62037099999999,-149.289146,-0.0032299999999999994,POINT (-149.289146 68.62037099999999)
494,110142,68.62034799999999,-149.289125,-0.004320000000000001,POINT (-149.289125 68.62034799999999)
495,110143,68.62033000000001,-149.28912,-0.004320000000000001,POINT (-149.28912 68.62033000000001)
496,110144,68.62031800000001,-149.28909,-0.004320000000000001,POINT (-149.28909 68.62031800000001)
497,110145,68.620303,-149.289036,-0.00377,POINT (-149.289036 68.62030300000001)
498,110146,68.620295,-149.289021,0.1042,POINT (-149.289021 68.620295)
499,110147,68.620276,-149.289,0.1631,POINT (-149.289 68.620276)
500,110148,68.620266,-149.288988,0.2748,POINT (-149.288988 68.620266)
501,110149,68.620248,-149.289006,0.1309,POINT (-149.289006 68.620248)
502,110150,68.62024,-149.28901499999998,0.1304,POINT (-149.289015 68.62024)
503,110151,68.620226,-149.289006,-0.00486,POINT (-149.289006 68.620226)
504,110152,68.62021800000001,-149.289001,-0.00377,POINT (-149.289001 68.62021800000001)
505,110153,68.620203,-149.289005,-0.00377,POINT (-149.289005 68.620203)
506,110154,68.620188,-149.28899099999998,-0.004320000000000001,POINT (-149.288991 68.620188)
507,110155,68.62016,-149.288993,-0.00377,POINT (-149.288993 68.62016)
508,110156,68.620141,-149.288983,0.2459,POINT (-149.288983 68.620141)
509,110157,68.620133,-149.288981,0.409,POINT (-149.288981 68.620133)
510,110158,68.62011600000001,-149.288966,0.6461,POINT (-149.288966 68.62011600000001)
511,110159,68.620101,-149.288998,0.946,POINT (-149.288998 68.62010100000001)
512,110160,68.620075,-149.28898999999998,0.868,POINT (-149.28899 68.620075)
513,110161,68.620053,-149.289003,0.9790000000000001,POINT (-149.289003 68.620053)
514,110162,68.620036,-149.288993,0.8059999999999999,POINT (-149.288993 68.620036)
515,110163,68.620005,-149.288988,1.006,POINT (-149.288988 68.62000500000001)
516,110164,68.61997,-149.288996,1.1,POINT (-149.288996 68.61997)
517,110165,68.619941,-149.28902,0.934,POINT (-149.28902 68.619941)
518,110166,68.619923,-149.289,1.047,POINT (-149.289 68.619923)
519,110167,68.619901,-149.28897,0.6297999999999999,POINT (-149.28897 68.619901)
520,110168,68.619886,-149.288973,0.4782,POINT (-149.288973 68.61988599999999)
521,110169,68.619875,-149.288963,0.2481,POINT (-149.288963 68.61987499999999)
522,110170,68.61986800000001,-149.288956,0.11019999999999999,POINT (-149.288956 68.61986800000001)
523,110171,68.619851,-149.288948,0.1723,POINT (-149.288948 68.619851)
524,110172,68.619845,-149.28894499999998,0.2061,POINT (-149.288945 68.619845)
525,110173,68.61984,-149.288963,0.19579999999999997,POINT (-149.288963 68.61984)
526,110174,68.619826,-149.28896799999998,0.03439,POINT (-149.288968 68.619826)
527,110175,68.619813,-149.28896,0.1462,POINT (-149.28896 68.61981299999999)
528,110176,68.619803,-149.288946,0.1282,POINT (-149.288946 68.619803)
529,110177,68.619788,-149.288943,0.1195,POINT (-149.288943 68.619788)
530,110178,68.619771,-149.288941,-0.00377,POINT (-149.288941 68.619771)
531,110179,68.619763,-149.288926,-0.004320000000000001,POINT (-149.288926 68.61976300000001)
532,110180,68.619748,-149.288915,-0.00486,POINT (-149.288915 68.619748)
533,110181,68.619721,-149.288921,-0.00377,POINT (-149.288921 68.619721)
534,110182,68.6197,-149.288888,-0.004320000000000001,POINT (-149.288888 68.61969999999999)
535,110183,68.619693,-149.288845,-0.00377,POINT (-149.288845 68.619693)
536,110184,68.61968,-149.288818,-0.004320000000000001,POINT (-149.288818 68.61968)
537,110185,68.619665,-149.288793,-0.004320000000000001,POINT (-149.288793 68.619665)
538,110186,68.619648,-149.288755,-0.004320000000000001,POINT (-149.288755 68.619648)
539,110187,68.619636,-149.288713,-0.00377,POINT (-149.288713 68.619636)
540,110188,68.619618,-149.28868,-0.004320000000000001,POINT (-149.28868 68.619618)
541,110189,68.6196,-149.288673,-0.00486,POINT (-149.288673 68.61960000000001)
542,110190,68.61958100000001,-149.28865,-0.00377,POINT (-149.28865 68.61958100000001)
543,110191,68.619556,-149.288615,-0.00377,POINT (-149.288615 68.619556)
544,110192,68.619536,-149.288626,-0.00486,POINT (-149.288626 68.619536)
545,110193,68.61952,-149.288635,-0.00486,POINT (-149.288635 68.61951999999999)
546,110194,68.61950300000001,-149.28864099999998,-0.00486,POINT (-149.288641 68.61950300000001)
547,110195,68.619478,-149.28864,-0.00486,POINT (-149.28864 68.619478)
548,110196,68.61944799999999,-149.288646,-0.004320000000000001,POINT (-149.288646 68.61944799999999)
549,110197,68.619426,-149.288643,-0.004320000000000001,POINT (-149.288643 68.619426)
550,110198,68.619401,-149.288643,-0.00377,POINT (-149.288643 68.619401)
551,110199,68.61938599999999,-149.288653,-0.00377,POINT (-149.288653 68.61938599999999)
552,110200,68.619378,-149.288646,-0.004320000000000001,POINT (-149.288646 68.619378)
553,110201,68.619365,-149.288636,-0.004320000000000001,POINT (-149.288636 68.619365)
554,110202,68.619345,-149.288631,-0.00377,POINT (-149.288631 68.619345)
555,110203,68.619326,-149.28863,-0.00486,POINT (-149.28863 68.619326)
556,110204,68.6193,-149.288621,-0.00486,POINT (-149.288621 68.6193)
557,110205,68.619248,-149.288598,0.1173,POINT (-149.288598 68.619248)
558,110206,68.61924599999999,-149.288593,0.18,POINT (-149.288593 68.61924599999999)
559,110207,68.619231,-149.288568,0.30760000000000004,POINT (-149.288568 68.619231)
560,110208,68.61921600000001,-149.28855,0.4575,POINT (-149.28855 68.61921600000001)
561,110209,68.619208,-149.288548,0.6548999999999999,POINT (-149.288548 68.619208)
562,110210,68.619191,-149.28853600000002,0.7399,POINT (-149.288536 68.619191)
563,110211,68.619176,-149.28855,0.5851,POINT (-149.28855 68.619176)
564,110212,68.619158,-149.288533,0.22089999999999999,POINT (-149.288533 68.619158)
565,110213,68.619148,-149.288538,0.08289999999999999,POINT (-149.288538 68.619148)
566,110214,68.61914,-149.288538,-0.00486,POINT (-149.288538 68.61914)
567,110215,68.61912099999999,-149.288523,-0.00486,POINT (-149.288523 68.61912099999999)
568,110216,68.619098,-149.288521,-0.004320000000000001,POINT (-149.288521 68.61909799999999)
569,110217,68.619091,-149.288525,-0.00486,POINT (-149.288525 68.619091)
570,110218,68.619073,-149.288515,-0.004320000000000001,POINT (-149.288515 68.619073)
571,110219,68.61906,-149.288506,-0.00486,POINT (-149.288506 68.61906)
572,110220,68.619046,-149.28850500000001,-0.00486,POINT (-149.288505 68.619046)
573,110221,68.619035,-149.288486,-0.00486,POINT (-149.288486 68.619035)
574,110222,68.619015,-149.288468,0.058929999999999996,POINT (-149.288468 68.619015)
575,110223,68.619,-149.288461,0.0971,POINT (-149.288461 68.619)
576,110224,68.61898599999999,-149.288446,-0.00486,POINT (-149.288446 68.61898599999999)
577,110225,68.61896,-149.28844099999998,0.1674,POINT (-149.288441 68.61896)
578,110226,68.618955,-149.288446,-0.00486,POINT (-149.288446 68.618955)
579,110227,68.61890799999999,-149.288375,0.198,POINT (-149.288375 68.61890799999999)
580,110228,68.61889599999999,-149.288306,-0.00377,POINT (-149.288306 68.61889599999999)
581,110229,68.61887800000001,-149.28826999999998,0.1434,POINT (-149.28827 68.61887800000001)
582,110230,68.618865,-149.28824,0.2481,POINT (-149.28824 68.618865)
