,UTM_E,UTM_N,Depth_m,geometry
5803,405515,7613300.0,0.848,POINT (405515 7613300)
5804,405517,7613300.0,0.8140000000000001,POINT (405517 7613300)
5805,405520,7613300.0,0.8590000000000001,POINT (405520 7613300)
5806,405522,7613300.0,0.9540000000000001,POINT (405522 7613300)
5807,405524,7613300.0,0.812,POINT (405524 7613300)
5808,405526,7613300.0,0.888,POINT (405526 7613300)
5809,405528,7613300.0,0.8809999999999999,POINT (405528 7613300)
5810,405530,7613300.0,0.7865000000000001,POINT (405530 7613300)
5811,405532,7613300.0,0.91,POINT (405532 7613300)
5812,405535,7613300.0,0.7757,POINT (405535 7613300)
5813,405537,7613300.0,0.7529,POINT (405537 7613300)
5814,405539,7613300.0,0.8009999999999999,POINT (405539 7613300)
5815,405542,7613300.0,0.862,POINT (405542 7613300)
5816,405545,7613300.0,0.821,POINT (405545 7613300)
5817,405547,7613300.0,0.893,POINT (405547 7613300)
5818,405549,7613300.0,0.81,POINT (405549 7613300)
5819,405552,7613300.0,0.7870999999999999,POINT (405552 7613300)
5820,405554,7613300.0,0.7489,POINT (405554 7613300)
5821,405557,7613300.0,0.862,POINT (405557 7613300)
5822,405560,7613300.0,0.7648999999999999,POINT (405560 7613300)
5823,405562,7613300.0,0.758,POINT (405562 7613300)
5824,405564,7613300.0,0.7659999999999999,POINT (405564 7613300)
5825,405566,7613300.0,0.8320000000000001,POINT (405566 7613300)
5826,405569,7613300.0,0.805,POINT (405569 7613300)
5827,405573,7613300.0,0.879,POINT (405573 7613300)
5828,405574,7613300.0,0.875,POINT (405574 7613300)
5829,405576,7613300.0,0.7877,POINT (405576 7613300)
5830,405579,7613300.0,0.922,POINT (405579 7613300)
5831,405581,7613300.0,0.922,POINT (405581 7613300)
5832,405584,7613300.0,0.912,POINT (405584 7613300)
5833,405585,7613300.0,0.8420000000000001,POINT (405585 7613300)
5834,405588,7613300.0,0.831,POINT (405588 7613300)
5835,405590,7613300.0,0.7968000000000001,POINT (405590 7613300)
5836,405592,7613300.0,0.8170000000000001,POINT (405592 7613300)
5837,405593,7613300.0,0.8059999999999999,POINT (405593 7613300)
5838,405595,7613300.0,0.81,POINT (405595 7613300)
5839,405599,7613300.0,0.863,POINT (405599 7613300)
5840,405599,7613300.0,0.867,POINT (405599 7613300)
5841,405601,7613300.0,0.8059999999999999,POINT (405601 7613300)
5842,405605,7613300.0,0.7204,POINT (405605 7613300)
5843,405607,7613300.0,0.883,POINT (405607 7613300)
5844,405609,7613300.0,0.7398,POINT (405609 7613300)
5845,405611,7613300.0,0.6908,POINT (405611 7613300)
5846,405613,7613300.0,0.7261,POINT (405613 7613300)
5847,405615,7613300.0,0.7068000000000001,POINT (405615 7613300)
5848,405618,7613300.0,0.818,POINT (405618 7613300)
5849,405621,7613300.0,0.7432,POINT (405621 7613300)
5850,405622,7613300.0,0.82,POINT (405622 7613300)
5851,405624,7613300.0,0.7603,POINT (405624 7613300)
5852,405626,7613300.0,0.7689,POINT (405626 7613300)
5853,405629,7613300.0,0.7968000000000001,POINT (405629 7613300)
5854,405631,7613300.0,0.7814,POINT (405631 7613300)
5855,405634,7613300.0,0.7489,POINT (405634 7613300)
5856,405637,7613300.0,0.838,POINT (405637 7613300)
5857,405640,7613290.0,0.882,POINT (405640 7613290)
5858,405640,7613300.0,0.7478,POINT (405640 7613300)
5859,405643,7613300.0,0.7648999999999999,POINT (405643 7613300)
5860,405645,7613300.0,0.6555,POINT (405645 7613300)
5861,405648,7613300.0,0.7786,POINT (405648 7613300)
5862,405652,7613300.0,0.804,POINT (405652 7613300)
5863,405652,7613300.0,0.8170000000000001,POINT (405652 7613300)
5864,405654,7613300.0,0.7535,POINT (405654 7613300)
5865,405656,7613290.0,0.7278,POINT (405656 7613290)
5866,405659,7613290.0,0.82,POINT (405659 7613290)
5867,405661,7613290.0,0.7512000000000001,POINT (405661 7613290)
5868,405663,7613290.0,0.7659999999999999,POINT (405663 7613290)
5869,405667,7613290.0,0.7243999999999999,POINT (405667 7613290)
5870,405669,7613290.0,0.87,POINT (405669 7613290)
5871,405671,7613290.0,0.872,POINT (405671 7613290)
5872,405673,7613290.0,0.877,POINT (405673 7613290)
5873,405675,7613290.0,0.8909999999999999,POINT (405675 7613290)
5874,405677,7613290.0,0.875,POINT (405677 7613290)
5875,405677,7613290.0,0.6424,POINT (405677 7613290)
5876,405679,7613290.0,0.6589,POINT (405679 7613290)
5877,405682,7613290.0,0.7603,POINT (405682 7613290)
5878,405684,7613290.0,0.7609,POINT (405684 7613290)
5879,405688,7613290.0,0.5415,POINT (405688 7613290)
5880,405690,7613290.0,0.6099,POINT (405690 7613290)
5881,405693,7613290.0,0.6481,POINT (405693 7613290)
5882,405696,7613290.0,0.6759999999999999,POINT (405696 7613290)
5883,405698,7613290.0,0.5660000000000001,POINT (405698 7613290)
5884,405700,7613290.0,0.7011,POINT (405700 7613290)
5885,405702,7613290.0,0.5893999999999999,POINT (405702 7613290)
5886,405704,7613290.0,0.9690000000000001,POINT (405704 7613290)
5887,405705,7613290.0,0.5951,POINT (405705 7613290)
5888,405707,7613290.0,0.6555,POINT (405707 7613290)
5889,405710,7613290.0,0.7193,POINT (405710 7613290)
5890,405712,7613290.0,0.7375,POINT (405712 7613290)
5891,405716,7613290.0,0.816,POINT (405716 7613290)
5892,405718,7613290.0,0.8220000000000001,POINT (405718 7613290)
5893,405720,7613290.0,0.9990000000000001,POINT (405720 7613290)
5894,405723,7613290.0,0.97,POINT (405723 7613290)
5895,405725,7613290.0,0.7968000000000001,POINT (405725 7613290)
5896,405729,7613290.0,0.9790000000000001,POINT (405729 7613290)
5897,405729,7613290.0,1.004,POINT (405729 7613290)
5898,405731,7613290.0,0.9690000000000001,POINT (405731 7613290)
5899,405734,7613290.0,0.6406999999999999,POINT (405734 7613290)
5900,405735,7613290.0,0.813,POINT (405735 7613290)
5901,405738,7613290.0,1.018,POINT (405738 7613290)
5902,405738,7613290.0,0.968,POINT (405738 7613290)
5903,405741,7613290.0,1.102,POINT (405741 7613290)
5904,405743,7613290.0,1.02,POINT (405743 7613290)
5905,405745,7613290.0,0.7375,POINT (405745 7613290)
5906,405746,7613290.0,0.8440000000000001,POINT (405746 7613290)
5907,405748,7613290.0,0.713,POINT (405748 7613290)
5908,405749,7613290.0,0.7239,POINT (405749 7613290)
5909,405752,7613290.0,0.812,POINT (405752 7613290)
5910,405754,7613290.0,0.7193,POINT (405754 7613290)
5911,405756,7613290.0,0.7603,POINT (405756 7613290)
5912,405758,7613290.0,0.7261,POINT (405758 7613290)
5913,405758,7613290.0,0.6042000000000001,POINT (405758 7613290)
5914,405760,7613290.0,0.6008,POINT (405760 7613290)
5915,405762,7613290.0,0.6668999999999999,POINT (405762 7613290)
5916,405765,7613290.0,0.6384000000000001,POINT (405765 7613290)
5917,405767,7613290.0,0.7021999999999999,POINT (405767 7613290)
5918,405769,7613290.0,0.8490000000000001,POINT (405769 7613290)
5919,405771,7613290.0,0.818,POINT (405771 7613290)
5920,405773,7613290.0,0.7990999999999999,POINT (405773 7613290)
5921,405774,7613290.0,0.7011,POINT (405774 7613290)
5922,405777,7613290.0,0.6873999999999999,POINT (405777 7613290)
5923,405779,7613290.0,0.7193,POINT (405779 7613290)
5924,405781,7613290.0,0.7894,POINT (405781 7613290)
5925,405783,7613290.0,0.7227,POINT (405783 7613290)
5926,405785,7613290.0,0.7603,POINT (405785 7613290)
5927,405787,7613290.0,0.7558,POINT (405787 7613290)
5928,405789,7613290.0,0.7489,POINT (405789 7613290)
5929,405791,7613290.0,0.6612,POINT (405791 7613290)
5930,405793,7613290.0,0.737,POINT (405793 7613290)
5931,405795,7613290.0,0.7518,POINT (405795 7613290)
5932,405797,7613290.0,0.6475,POINT (405797 7613290)
5933,405799,7613290.0,0.6372,POINT (405799 7613290)
5934,405801,7613290.0,0.5763,POINT (405801 7613290)
5935,405802,7613290.0,0.5865,POINT (405802 7613290)
5936,405804,7613290.0,0.6743000000000001,POINT (405804 7613290)
5937,405807,7613290.0,0.7295999999999999,POINT (405807 7613290)
5938,405808,7613290.0,0.5654,POINT (405808 7613290)
5939,405809,7613290.0,0.5991,POINT (405809 7613290)
5940,405811,7613290.0,0.6087,POINT (405811 7613290)
5941,405813,7613290.0,0.6389,POINT (405813 7613290)
5942,405815,7613290.0,0.5996,POINT (405815 7613290)
5943,405816,7613290.0,0.6526000000000001,POINT (405816 7613290)
5944,405819,7613290.0,0.5073,POINT (405819 7613290)
5945,405821,7613290.0,0.4372,POINT (405821 7613290)
5946,405823,7613290.0,0.5347,POINT (405823 7613290)
5947,405825,7613290.0,0.6623,POINT (405825 7613290)
5948,405827,7613290.0,0.4629,POINT (405827 7613290)
5949,405830,7613290.0,0.6668999999999999,POINT (405830 7613290)
5950,405833,7613290.0,0.44179999999999997,POINT (405833 7613290)
5951,405834,7613290.0,0.5597,POINT (405834 7613290)
5952,405836,7613290.0,0.6087,POINT (405836 7613290)
5953,405839,7613290.0,0.5972999999999999,POINT (405839 7613290)
5954,405840,7613290.0,0.5956,POINT (405840 7613290)
5955,405843,7613290.0,0.7318000000000001,POINT (405843 7613290)
5956,405844,7613290.0,0.635,POINT (405844 7613290)
5957,405847,7613290.0,0.5882000000000001,POINT (405847 7613290)
5958,405848,7613290.0,0.7011,POINT (405848 7613290)
5959,405850,7613290.0,0.6862,POINT (405850 7613290)
5960,405853,7613290.0,0.6053000000000001,POINT (405853 7613290)
5961,405853,7613290.0,0.6355,POINT (405853 7613290)
5962,405855,7613290.0,0.5871,POINT (405855 7613290)
5963,405857,7613290.0,0.48219999999999996,POINT (405857 7613290)
5964,405859,7613290.0,0.5825,POINT (405859 7613290)
5965,405862,7613290.0,0.7204,POINT (405862 7613290)
5966,405865,7613290.0,0.6327,POINT (405865 7613290)
5967,405867,7613290.0,0.5575,POINT (405867 7613290)
5968,405870,7613290.0,0.809,POINT (405870 7613290)
5969,405871,7613290.0,0.7398,POINT (405871 7613290)
5970,405872,7613290.0,0.6942,POINT (405872 7613290)
5971,405875,7613290.0,0.6429,POINT (405875 7613290)
5972,405877,7613290.0,0.6737000000000001,POINT (405877 7613290)
5973,405878,7613290.0,0.6931,POINT (405878 7613290)
5974,405882,7613290.0,0.7928000000000001,POINT (405882 7613290)
5975,405884,7613290.0,0.5689,POINT (405884 7613290)
5976,405886,7613290.0,0.5757,POINT (405886 7613290)
5977,405888,7613290.0,0.6053000000000001,POINT (405888 7613290)
5978,405889,7613290.0,0.6327,POINT (405889 7613290)
5979,405891,7613290.0,0.5438000000000001,POINT (405891 7613290)
5980,405894,7613290.0,0.7347,POINT (405894 7613290)
5981,405895,7613290.0,0.6919,POINT (405895 7613290)
5982,405898,7613290.0,0.5882000000000001,POINT (405898 7613290)
5983,405899,7613290.0,0.6828,POINT (405899 7613290)
5984,405902,7613290.0,0.6578,POINT (405902 7613290)
5985,405904,7613280.0,0.5899,POINT (405904 7613280)
5986,405906,7613280.0,0.5438000000000001,POINT (405906 7613280)
5987,405908,7613280.0,0.4389,POINT (405908 7613280)
5988,405909,7613280.0,0.47369999999999995,POINT (405909 7613280)
5989,405912,7613280.0,0.505,POINT (405912 7613280)
5990,405915,7613280.0,0.5301,POINT (405915 7613280)
5991,405917,7613280.0,0.4959,POINT (405917 7613280)
5992,405919,7613280.0,0.5985,POINT (405919 7613280)
5993,405920,7613280.0,0.529,POINT (405920 7613280)
5994,405922,7613280.0,0.5426,POINT (405922 7613280)
5995,405924,7613280.0,0.5119,POINT (405924 7613280)
5996,405927,7613280.0,0.5324,POINT (405927 7613280)
5997,405930,7613280.0,0.5934,POINT (405930 7613280)
5998,405932,7613280.0,0.5483,POINT (405932 7613280)
5999,405934,7613280.0,0.5312,POINT (405934 7613280)
6000,405935,7613280.0,0.3432,POINT (405935 7613280)
6001,405938,7613280.0,0.47369999999999995,POINT (405938 7613280)
6002,405941,7613280.0,0.5062,POINT (405941 7613280)
6003,405943,7613280.0,0.4594,POINT (405943 7613280)
6004,405945,7613280.0,0.5972999999999999,POINT (405945 7613280)
6005,405947,7613280.0,0.4993,POINT (405947 7613280)
6006,405949,7613280.0,0.4891,POINT (405949 7613280)
6007,405950,7613280.0,0.4355,POINT (405950 7613280)
6008,405953,7613280.0,0.5626,POINT (405953 7613280)
6009,405956,7613280.0,0.6218,POINT (405956 7613280)
6010,405957,7613280.0,0.627,POINT (405957 7613280)
6011,405959,7613280.0,0.513,POINT (405959 7613280)
6012,405962,7613280.0,0.5404,POINT (405962 7613280)
6013,405964,7613280.0,0.5905,POINT (405964 7613280)
6014,405965,7613280.0,0.5951,POINT (405965 7613280)
6015,405968,7613280.0,0.5438000000000001,POINT (405968 7613280)
6016,405968,7613280.0,0.6679999999999999,POINT (405968 7613280)
6017,405970,7613280.0,0.6811,POINT (405970 7613280)
6018,405973,7613280.0,0.6988,POINT (405973 7613280)
6019,405974,7613280.0,0.6942,POINT (405974 7613280)
6020,405975,7613280.0,0.562,POINT (405975 7613280)
6021,405977,7613280.0,0.5443,POINT (405977 7613280)
6022,405979,7613280.0,0.5347,POINT (405979 7613280)
6023,405980,7613280.0,0.6053000000000001,POINT (405980 7613280)
6024,405982,7613280.0,0.615,POINT (405982 7613280)
6025,405984,7613280.0,0.635,POINT (405984 7613280)
6026,405987,7613280.0,0.5939,POINT (405987 7613280)
6027,405989,7613280.0,0.6053000000000001,POINT (405989 7613280)
6028,405991,7613280.0,0.5563,POINT (405991 7613280)
6029,405994,7613280.0,0.6777,POINT (405994 7613280)
6030,405995,7613280.0,0.5877,POINT (405995 7613280)
6031,405998,7613280.0,0.603,POINT (405998 7613280)
6032,406000,7613280.0,0.6526000000000001,POINT (406000 7613280)
6033,406003,7613280.0,0.5186999999999999,POINT (406003 7613280)
6034,406005,7613280.0,0.6065,POINT (406005 7613280)
6035,406007,7613280.0,0.5848,POINT (406007 7613280)
6036,406009,7613280.0,0.48219999999999996,POINT (406009 7613280)
6037,406011,7613280.0,0.5324,POINT (406011 7613280)
6038,406013,7613280.0,0.423,POINT (406013 7613280)
6039,406015,7613280.0,0.5141,POINT (406015 7613280)
6040,406018,7613280.0,0.5689,POINT (406018 7613280)
6041,406020,7613280.0,0.4913,POINT (406020 7613280)
6042,406021,7613280.0,0.5972999999999999,POINT (406021 7613280)
6043,406024,7613280.0,0.5666,POINT (406024 7613280)
6044,406025,7613280.0,0.6498,POINT (406025 7613280)
6045,406027,7613280.0,0.6059,POINT (406027 7613280)
6046,406029,7613280.0,0.4902,POINT (406029 7613280)
6047,406031,7613280.0,0.6297999999999999,POINT (406031 7613280)
6048,406033,7613280.0,0.578,POINT (406033 7613280)
6049,406035,7613280.0,0.6019,POINT (406035 7613280)
6050,406038,7613280.0,0.5985,POINT (406038 7613280)
6051,406039,7613280.0,0.5768,POINT (406039 7613280)
6052,406042,7613280.0,0.7261,POINT (406042 7613280)
6053,406044,7613280.0,0.5905,POINT (406044 7613280)
6054,406046,7613280.0,0.5495,POINT (406046 7613280)
6055,406048,7613280.0,0.6025,POINT (406048 7613280)
6056,406050,7613280.0,0.6372,POINT (406050 7613280)
6057,406052,7613280.0,0.6469,POINT (406052 7613280)
6058,406055,7613280.0,0.5916,POINT (406055 7613280)
6059,406056,7613280.0,0.5632,POINT (406056 7613280)
6060,406057,7613280.0,0.6264,POINT (406057 7613280)
6061,406059,7613280.0,0.5506,POINT (406059 7613280)
6062,406061,7613280.0,0.44689999999999996,POINT (406061 7613280)
6063,406063,7613280.0,0.4731,POINT (406063 7613280)
6064,406065,7613280.0,0.5461,POINT (406065 7613280)
6065,406067,7613280.0,0.6509,POINT (406067 7613280)
6066,406069,7613280.0,0.5899,POINT (406069 7613280)
6067,406071,7613280.0,0.4594,POINT (406071 7613280)
6068,406073,7613280.0,0.6395000000000001,POINT (406073 7613280)
6069,406077,7613280.0,0.6304,POINT (406077 7613280)
6070,406078,7613280.0,0.6338,POINT (406078 7613280)
6071,406081,7613280.0,0.6862,POINT (406081 7613280)
6072,406082,7613280.0,0.6981999999999999,POINT (406082 7613280)
6073,406084,7613280.0,0.6213000000000001,POINT (406084 7613280)
6074,406086,7613280.0,0.6127,POINT (406086 7613280)
6075,406089,7613280.0,0.5186999999999999,POINT (406089 7613280)
6076,406091,7613280.0,0.5968,POINT (406091 7613280)
6077,406093,7613280.0,0.6555,POINT (406093 7613280)
6078,406096,7613280.0,0.7090000000000001,POINT (406096 7613280)
6079,406097,7613280.0,0.6770999999999999,POINT (406097 7613280)
6080,406100,7613280.0,0.5837,POINT (406100 7613280)
6081,406102,7613280.0,0.5586,POINT (406102 7613280)
6082,406105,7613280.0,0.6013000000000001,POINT (406105 7613280)
6083,406107,7613280.0,0.5506,POINT (406107 7613280)
6084,406108,7613280.0,0.6076,POINT (406108 7613280)
6085,406110,7613280.0,0.5159,POINT (406110 7613280)
6086,406112,7613280.0,0.5722999999999999,POINT (406112 7613280)
6087,406115,7613280.0,0.6213000000000001,POINT (406115 7613280)
6088,406116,7613280.0,0.5951,POINT (406116 7613280)
6089,406118,7613280.0,0.5563,POINT (406118 7613280)
6090,406122,7613280.0,0.5609000000000001,POINT (406122 7613280)
6091,406123,7613280.0,0.6464,POINT (406123 7613280)
6092,406125,7613280.0,0.4497,POINT (406125 7613280)
6093,406127,7613280.0,0.3301,POINT (406127 7613280)
6094,406130,7613280.0,0.5301,POINT (406130 7613280)
6095,406132,7613280.0,0.5261,POINT (406132 7613280)
6096,406134,7613280.0,0.5609000000000001,POINT (406134 7613280)
6097,406136,7613280.0,0.6064,POINT (406136 7613280)
6098,406138,7613280.0,0.6292,POINT (406138 7613280)
6099,406141,7613280.0,0.7067,POINT (406141 7613280)
6100,406143,7613280.0,0.6418,POINT (406143 7613280)
6101,406145,7613280.0,0.5854,POINT (406145 7613280)
6102,406147,7613280.0,0.6463,POINT (406147 7613280)
6103,406149,7613280.0,0.4708,POINT (406149 7613280)
6104,406149,7613280.0,0.6805,POINT (406149 7613280)
6105,406151,7613280.0,0.6970999999999999,POINT (406151 7613280)
6106,406153,7613280.0,0.6589,POINT (406153 7613280)
6107,406155,7613280.0,0.6019,POINT (406155 7613280)
6108,406156,7613280.0,0.6224000000000001,POINT (406156 7613280)
6109,406158,7613280.0,0.5745,POINT (406158 7613280)
6110,406160,7613280.0,0.4879,POINT (406160 7613280)
6111,406162,7613280.0,0.5643,POINT (406162 7613280)
6112,406163,7613280.0,0.5985,POINT (406163 7613280)
6113,406165,7613280.0,0.5734,POINT (406165 7613280)
6114,406168,7613280.0,0.7597,POINT (406168 7613280)
6115,406169,7613280.0,0.6976,POINT (406169 7613280)
6116,406171,7613280.0,0.7112999999999999,POINT (406171 7613280)
6117,406173,7613280.0,0.5153,POINT (406173 7613280)
6118,406175,7613280.0,0.6042000000000001,POINT (406175 7613280)
6119,406178,7613280.0,0.6663,POINT (406178 7613280)
6120,406180,7613280.0,0.5751,POINT (406180 7613280)
6121,406182,7613280.0,0.5027,POINT (406182 7613280)
6122,406184,7613280.0,0.5859000000000001,POINT (406184 7613280)
6123,406186,7613280.0,0.6429,POINT (406186 7613280)
6124,406189,7613280.0,0.7147,POINT (406189 7613280)
6125,406191,7613280.0,0.6213000000000001,POINT (406191 7613280)
6126,406194,7613280.0,0.6286999999999999,POINT (406194 7613280)
6127,406196,7613280.0,0.6418,POINT (406196 7613280)
6128,406198,7613280.0,0.6919,POINT (406198 7613280)
6129,406200,7613280.0,0.6275,POINT (406200 7613280)
6130,406202,7613280.0,0.6019,POINT (406202 7613280)
6131,406205,7613280.0,0.6726000000000001,POINT (406205 7613280)
6132,406206,7613280.0,0.6765000000000001,POINT (406206 7613280)
6133,406208,7613280.0,0.6213000000000001,POINT (406208 7613280)
6134,406209,7613280.0,0.5797,POINT (406209 7613280)
6135,406211,7613280.0,0.7021999999999999,POINT (406211 7613280)
6136,406213,7613280.0,0.7101999999999999,POINT (406213 7613280)
6137,406215,7613280.0,0.7056,POINT (406215 7613280)
6138,406217,7613280.0,0.7112999999999999,POINT (406217 7613280)
6139,406220,7613280.0,0.6679999999999999,POINT (406220 7613280)
6140,406221,7613280.0,0.7005,POINT (406221 7613280)
6141,406223,7613280.0,0.6475,POINT (406223 7613280)
6142,406225,7613280.0,0.6759999999999999,POINT (406225 7613280)
6143,406227,7613280.0,0.5523,POINT (406227 7613280)
6144,406230,7613280.0,0.6555,POINT (406230 7613280)
6145,406233,7613280.0,0.7398,POINT (406233 7613280)
6146,406235,7613280.0,0.7216,POINT (406235 7613280)
6147,406238,7613270.0,0.7375,POINT (406238 7613270)
6148,406239,7613270.0,0.6019,POINT (406239 7613270)
6149,406241,7613270.0,0.6509,POINT (406241 7613270)
6150,406244,7613270.0,0.6293,POINT (406244 7613270)
6151,406247,7613280.0,0.6281,POINT (406247 7613280)
