,LongitudeDDDDD,LatitudeDDDDD,DepthCm,UTM_E,UTM_N,Depth_m,geometry
389,-149.315,68.6104,42.98,405796.54,7612688.3,0.42979999999999996,POINT (405796.54 7612688.3)
390,-149.315,68.6104,61.2,405797.8,7612687.5,0.612,POINT (405797.8 7612687.5)
391,-149.315,68.6104,50.15,405798.96,7612687.7,0.5015,POINT (405798.96 7612687.7)
392,-149.315,68.6104,47.37,405799.69,7612687.3,0.47369999999999995,POINT (405799.69 7612687.3)
393,-149.315,68.6104,58.81,405799.44,7612687.8,0.5881000000000001,POINT (405799.44 7612687.8)
394,-149.315,68.6104,57.42,405801.42,7612687.9,0.5742,POINT (405801.42 7612687.9)
395,-149.315,68.6104,64.48,405801.49,7612687.9,0.6448,POINT (405801.49 7612687.9)
396,-149.315,68.6104,45.37,405801.73,7612687.4,0.4537,POINT (405801.73 7612687.4)
397,-149.315,68.6104,56.37,405803.86,7612687.8,0.5637,POINT (405803.86 7612687.8)
398,-149.315,68.6104,52.26,405804.6,7612687.8,0.5226,POINT (405804.6 7612687.8)
399,-149.315,68.6104,58.03,405805.61,7612687.6,0.5803,POINT (405805.61 7612687.6)
400,-149.315,68.6104,54.59,405807.34,7612688.3,0.5459,POINT (405807.34 7612688.3)
401,-149.315,68.6104,57.42,405808.56,7612688.2,0.5742,POINT (405808.56 7612688.2)
402,-149.315,68.6104,54.31,405809.64,7612688.2,0.5431,POINT (405809.64 7612688.2)
403,-149.315,68.6104,60.37,405810.96,7612689.1,0.6037,POINT (405810.96 7612689.1)
404,-149.315,68.6104,27.82,405811.29,7612688.7,0.2782,POINT (405811.29 7612688.7)
405,-149.315,68.6104,23.16,405812.92,7612688.6,0.2316,POINT (405812.92 7612688.6)
406,-149.315,68.6104,47.32,405814.01,7612687.1,0.4732,POINT (405814.01 7612687.1)
407,-149.315,68.6104,48.59,405813.68,7612687.3,0.48590000000000005,POINT (405813.68 7612687.3)
408,-149.315,68.6104,46.37,405814.03,7612687.5,0.4637,POINT (405814.03 7612687.5)
409,-149.315,68.6104,42.87,405815.25,7612687.4,0.42869999999999997,POINT (405815.25 7612687.4)
410,-149.314,68.6104,57.42,405816.19,7612687.2,0.5742,POINT (405816.19 7612687.2)
411,-149.314,68.6104,49.81,405816.72,7612686.8,0.49810000000000004,POINT (405816.72 7612686.8)
412,-149.314,68.6104,51.59,405817.67,7612686.9,0.5159,POINT (405817.67 7612686.9)
413,-149.314,68.6104,49.04,405820.25,7612686.9,0.4904,POINT (405820.25 7612686.9)
414,-149.314,68.6104,54.64,405820.67,7612687.2,0.5464,POINT (405820.67 7612687.2)
415,-149.314,68.6104,50.37,405821.19,7612686.4,0.5036999999999999,POINT (405821.19 7612686.4)
416,-149.314,68.6104,56.64,405822.46,7612686.0,0.5664,POINT (405822.46 7612686)
417,-149.314,68.6104,41.87,405822.8,7612686.0,0.41869999999999996,POINT (405822.8 7612686)
418,-149.314,68.6104,52.37,405823.42,7612686.4,0.5236999999999999,POINT (405823.42 7612686.4)
419,-149.314,68.6104,55.09,405824.33,7612687.1,0.5509000000000001,POINT (405824.33 7612687.1)
420,-149.314,68.6104,52.65,405825.14,7612686.9,0.5265,POINT (405825.14 7612686.9)
421,-149.314,68.6104,56.31,405825.99,7612686.1,0.5631,POINT (405825.99 7612686.1)
422,-149.314,68.6104,49.76,405827.02,7612686.4,0.4976,POINT (405827.02 7612686.4)
423,-149.314,68.6104,55.42,405828.3,7612686.0,0.5542,POINT (405828.3 7612686)
424,-149.314,68.6104,60.64,405829.29,7612687.3,0.6064,POINT (405829.29 7612687.3)
425,-149.314,68.6104,60.97,405830.09,7612686.9,0.6097,POINT (405830.09 7612686.9)
426,-149.314,68.6104,65.7,405830.22,7612686.7,0.657,POINT (405830.22 7612686.7)
427,-149.314,68.6104,72.03,405831.92,7612686.8,0.7203,POINT (405831.92 7612686.8)
428,-149.314,68.6104,71.19,405833.29,7612686.9,0.7119,POINT (405833.29 7612686.9)
429,-149.314,68.6104,74.25,405834.01,7612686.3,0.7425,POINT (405834.01 7612686.3)
430,-149.314,68.6104,76.36,405834.61,7612685.9,0.7636,POINT (405834.61 7612685.9)
431,-149.314,68.6104,81.4,405835.28,7612685.7,0.8140000000000001,POINT (405835.28 7612685.7)
432,-149.314,68.6104,82.2,405836.11,7612686.1,0.8220000000000001,POINT (405836.11 7612686.1)
433,-149.314,68.6104,83.2,405837.37,7612685.3,0.8320000000000001,POINT (405837.37 7612685.3)
434,-149.314,68.6103,88.6,405839.05,7612684.8,0.8859999999999999,POINT (405839.05 7612684.8)
435,-149.314,68.6104,88.4,405839.81,7612685.2,0.884,POINT (405839.81 7612685.2)
436,-149.314,68.6103,87.9,405841.22,7612684.9,0.879,POINT (405841.22 7612684.9)
437,-149.314,68.6104,84.2,405842.07,7612685.8,0.8420000000000001,POINT (405842.07 7612685.8)
438,-149.314,68.6104,84.9,405843.06,7612686.7,0.8490000000000001,POINT (405843.06 7612686.7)
439,-149.314,68.6104,82.0,405843.31,7612686.4,0.82,POINT (405843.31 7612686.4)
440,-149.314,68.6104,85.4,405845.19,7612685.5,0.8540000000000001,POINT (405845.19 7612685.5)
441,-149.314,68.6104,81.0,405846.2,7612685.3,0.81,POINT (405846.2 7612685.3)
442,-149.314,68.6104,74.52,405847.35,7612685.5,0.7452,POINT (405847.35 7612685.5)
443,-149.314,68.6104,85.8,405848.74,7612686.3,0.858,POINT (405848.74 7612686.3)
444,-149.314,68.6104,80.4,405849.23,7612686.7,0.804,POINT (405849.23 7612686.7)
445,-149.314,68.6104,81.7,405849.92,7612686.9,0.8170000000000001,POINT (405849.92 7612686.9)
446,-149.314,68.6104,83.2,405850.78,7612686.4,0.8320000000000001,POINT (405850.78 7612686.4)
447,-149.314,68.6104,77.13,405852.28,7612686.4,0.7713,POINT (405852.28 7612686.4)
448,-149.314,68.6104,74.41,405852.75,7612686.4,0.7441,POINT (405852.75 7612686.4)
449,-149.314,68.6104,82.0,405853.62,7612686.0,0.82,POINT (405853.62 7612686)
450,-149.314,68.6104,73.58,405853.5,7612686.3,0.7358,POINT (405853.5 7612686.3)
451,-149.314,68.6104,76.41,405854.85,7612686.3,0.7641,POINT (405854.85 7612686.3)
452,-149.314,68.6104,71.13,405855.6,7612686.3,0.7112999999999999,POINT (405855.6 7612686.3)
453,-149.313,68.6104,77.46,405856.83,7612686.4,0.7746,POINT (405856.83 7612686.4)
454,-149.313,68.6104,76.08,405857.92,7612686.7,0.7608,POINT (405857.92 7612686.7)
455,-149.313,68.6104,72.02,405858.71,7612686.0,0.7202,POINT (405858.71 7612686)
456,-149.313,68.6104,75.19,405859.46,7612686.1,0.7519,POINT (405859.46 7612686.1)
457,-149.313,68.6104,68.86,405860.49,7612686.3,0.6886,POINT (405860.49 7612686.3)
458,-149.313,68.6104,74.41,405861.08,7612685.7,0.7441,POINT (405861.08 7612685.7)
459,-149.313,68.6104,71.75,405862.09,7612685.6,0.7175,POINT (405862.09 7612685.6)
460,-149.313,68.6104,71.41,405862.75,7612685.1,0.7141,POINT (405862.75 7612685.1)
461,-149.313,68.6104,69.36,405863.65,7612685.4,0.6936,POINT (405863.65 7612685.4)
462,-149.313,68.6104,77.41,405865.01,7612685.5,0.7741,POINT (405865.01 7612685.5)
463,-149.313,68.6104,76.19,405865.75,7612685.3,0.7619,POINT (405865.75 7612685.3)
464,-149.313,68.6104,78.8,405866.98,7612685.5,0.7879999999999999,POINT (405866.98 7612685.5)
465,-149.313,68.6104,73.85,405867.92,7612685.2,0.7384999999999999,POINT (405867.92 7612685.2)
466,-149.313,68.6104,82.5,405868.86,7612685.0,0.825,POINT (405868.86 7612685)
467,-149.313,68.6104,79.41,405870.2,7612684.6,0.7940999999999999,POINT (405870.2 7612684.6)
468,-149.313,68.6104,75.13,405870.95,7612684.8,0.7513,POINT (405870.95 7612684.8)
469,-149.313,68.6104,72.36,405871.9,7612684.7,0.7236,POINT (405871.9 7612684.7)
470,-149.313,68.6104,78.74,405872.77,7612684.3,0.7874,POINT (405872.77 7612684.3)
471,-149.313,68.6104,82.9,405873.18,7612684.3,0.8290000000000001,POINT (405873.18 7612684.3)
472,-149.313,68.6104,76.63,405874.53,7612684.3,0.7663,POINT (405874.53 7612684.3)
473,-149.313,68.6104,65.14,405874.4,7612684.3,0.6514,POINT (405874.4 7612684.3)
474,-149.313,68.6104,64.8,405875.01,7612684.2,0.648,POINT (405875.01 7612684.2)
475,-149.313,68.6104,71.52,405876.23,7612684.4,0.7152,POINT (405876.23 7612684.4)
476,-149.313,68.6104,64.36,405876.71,7612684.4,0.6436,POINT (405876.71 7612684.4)
477,-149.313,68.6104,64.86,405878.18,7612683.9,0.6486,POINT (405878.18 7612683.9)
478,-149.313,68.6104,70.19,405879.47,7612683.9,0.7019,POINT (405879.47 7612683.9)
479,-149.313,68.6104,59.03,405879.47,7612683.9,0.5903,POINT (405879.47 7612683.9)
480,-149.313,68.6104,60.64,405880.71,7612684.2,0.6064,POINT (405880.71 7612684.2)
481,-149.313,68.6104,66.97,405881.11,7612684.0,0.6697,POINT (405881.11 7612684)
482,-149.313,68.6104,72.85,405882.66,7612683.8,0.7284999999999999,POINT (405882.66 7612683.8)
483,-149.313,68.6104,67.52,405883.07,7612683.7,0.6751999999999999,POINT (405883.07 7612683.7)
484,-149.313,68.6103,63.58,405883.93,7612683.3,0.6358,POINT (405883.93 7612683.3)
485,-149.313,68.6104,60.3,405884.9,7612683.9,0.603,POINT (405884.9 7612683.9)
486,-149.313,68.6104,47.09,405886.27,7612684.0,0.47090000000000004,POINT (405886.27 7612684)
487,-149.313,68.6104,60.69,405886.52,7612683.6,0.6069,POINT (405886.52 7612683.6)
488,-149.313,68.6103,73.35,405887.19,7612683.2,0.7334999999999999,POINT (405887.19 7612683.2)
489,-149.313,68.6104,57.08,405889.1,7612683.5,0.5708,POINT (405889.1 7612683.5)
490,-149.313,68.6103,57.31,405889.63,7612683.1,0.5731,POINT (405889.63 7612683.1)
491,-149.313,68.6103,52.09,405890.84,7612682.9,0.5209,POINT (405890.84 7612682.9)
492,-149.313,68.6104,59.53,405891.49,7612683.8,0.5953,POINT (405891.49 7612683.8)
493,-149.313,68.6104,67.97,405891.69,7612683.8,0.6797,POINT (405891.69 7612683.8)
494,-149.313,68.6104,75.41,405892.92,7612683.9,0.7541,POINT (405892.92 7612683.9)
495,-149.313,68.6104,71.74,405894.07,7612683.9,0.7173999999999999,POINT (405894.07 7612683.9)
496,-149.313,68.6104,55.08,405894.67,7612683.5,0.5508,POINT (405894.67 7612683.5)
497,-149.313,68.6104,64.75,405895.37,7612684.0,0.6475,POINT (405895.37 7612684)
498,-149.313,68.6104,74.07,405896.4,7612684.4,0.7406999999999999,POINT (405896.4 7612684.4)
499,-149.312,68.6104,79.02,405897.39,7612683.8,0.7902,POINT (405897.39 7612683.8)
500,-149.312,68.6104,81.0,405898.61,7612683.7,0.81,POINT (405898.61 7612683.7)
501,-149.312,68.6104,79.24,405900.23,7612683.5,0.7924,POINT (405900.23 7612683.5)
502,-149.312,68.6104,75.41,405900.32,7612684.0,0.7541,POINT (405900.32 7612684)
503,-149.312,68.6104,85.8,405900.8,7612684.0,0.858,POINT (405900.8 7612684)
504,-149.312,68.6104,80.6,405901.12,7612683.6,0.8059999999999999,POINT (405901.12 7612683.6)
505,-149.312,68.6104,72.35,405903.08,7612683.4,0.7234999999999999,POINT (405903.08 7612683.4)
506,-149.312,68.6104,60.97,405903.75,7612683.2,0.6097,POINT (405903.75 7612683.2)
507,-149.312,68.6104,76.3,405904.68,7612684.4,0.763,POINT (405904.68 7612684.4)
508,-149.312,68.6104,56.25,405905.02,7612684.2,0.5625,POINT (405905.02 7612684.2)
509,-149.312,68.6104,76.91,405906.02,7612683.8,0.7691,POINT (405906.02 7612683.8)
510,-149.312,68.6104,77.24,405906.29,7612684.0,0.7724,POINT (405906.29 7612684)
511,-149.312,68.6104,76.8,405907.74,7612684.5,0.768,POINT (405907.74 7612684.5)
512,-149.312,68.6104,79.07,405908.88,7612684.1,0.7907,POINT (405908.88 7612684.1)
513,-149.312,68.6104,71.91,405909.98,7612684.4,0.7191,POINT (405909.98 7612684.4)
514,-149.312,68.6104,81.5,405910.38,7612684.4,0.815,POINT (405910.38 7612684.4)
515,-149.312,68.6104,69.74,405912.01,7612684.3,0.6973999999999999,POINT (405912.01 7612684.3)
516,-149.312,68.6104,56.97,405912.4,7612683.8,0.5697,POINT (405912.4 7612683.8)
517,-149.312,68.6104,68.47,405913.64,7612684.5,0.6847,POINT (405913.64 7612684.5)
518,-149.312,68.6104,45.92,405914.71,7612683.9,0.4592,POINT (405914.71 7612683.9)
519,-149.312,68.6104,64.47,405915.12,7612684.0,0.6446999999999999,POINT (405915.12 7612684)
520,-149.312,68.6104,62.64,405915.81,7612684.2,0.6264,POINT (405915.81 7612684.2)
521,-149.312,68.6104,72.02,405916.67,7612683.8,0.7202,POINT (405916.67 7612683.8)
522,-149.312,68.6104,63.63,405917.77,7612683.9,0.6363,POINT (405917.77 7612683.9)
523,-149.312,68.6104,59.08,405918.4,7612682.8,0.5908,POINT (405918.4 7612682.8)
524,-149.312,68.6104,75.13,405920.19,7612683.3,0.7513,POINT (405920.19 7612683.3)
