,Counter_,Depth_m,Latitude,Longitude,geometry
4108,5201163,0.3285,68.617223,-149.324188,POINT (405450.6967193831 7613467.740390749)
4109,5201164,0.28,68.617216,-149.324183,POINT (405450.8705607514 7613466.952682042)
4110,5201165,0.3653,68.617198,-149.324186,POINT (405450.6727634382 7613464.95151508)
4111,5201166,0.4892,68.617191,-149.324188,POINT (405450.5619553395 7613464.174564182)
4112,5201167,0.396,68.61717800000001,-149.32419,POINT (405450.4258789152 7613462.729020812)
4113,5201168,0.2046,68.617165,-149.324195,POINT (405450.1678095223 7613461.288087958)
4114,5201169,0.4591,68.617151,-149.32419,POINT (405450.3121716891 7613459.720354659)
4115,5201170,0.4184,68.617143,-149.32419099999998,POINT (405450.2378163307 7613458.83043486)
4116,5201171,0.42,68.61712800000001,-149.324196,POINT (405449.9713238324 7613457.16663787)
4117,5201172,0.3302,68.617113,-149.3242,POINT (405449.745495458 7613455.50130406)
4118,5201173,0.3263,68.617106,-149.324206,POINT (405449.47202929 7613454.730500596)
4119,5201174,0.3665,68.61709599999999,-149.324208,POINT (405449.3485863957 7613453.619253512)
4120,5201175,0.41,68.617083,-149.324201,POINT (405449.5784891683 7613452.159878556)
4121,5201176,0.2426,68.61707,-149.324205,POINT (405449.3610831572 7613450.71740894)
4122,5201177,0.4675,68.617063,-149.324208,POINT (405449.2096099028 7613449.941994951)
4123,5201178,0.444,68.617051,-149.32423,POINT (405448.2644540182 7613448.638620964)
4124,5201179,0.5808,68.617038,-149.324221,POINT (405448.5756859031 7613447.176172181)
4125,5201180,0.4591,68.617023,-149.324205,POINT (405449.1631472408 7613445.480101299)
4126,5201181,0.4039,68.613086,-149.32480800000002,POINT (405408.0580635734 7613007.699080235)
4127,5201182,0.458,68.613086,-149.324821,POINT (405407.5293318612 7613007.719067535)
4128,5201183,0.4837,68.613078,-149.324828,POINT (405407.210930846 7613006.838373999)
4129,5201184,0.4133,68.613065,-149.324825,POINT (405407.2781845736 7613005.385145556)
4130,5201185,0.4184,68.61305300000001,-149.32481,POINT (405407.8377116132 7613004.024899265)
4131,5201186,0.4256,68.61304100000001,-149.324818,POINT (405407.4617890179 7613002.700015187)
4132,5201187,0.5099,68.613035,-149.32481299999998,POINT (405407.6398734562 7613002.023735762)
4133,5201188,0.516,68.613021,-149.324826,POINT (405407.0521667983 7613000.483675191)
4134,5201189,0.4061,68.613008,-149.32483100000002,POINT (405406.7940464132 7612999.042746727)
4135,5201190,0.381,68.613001,-149.324826,POINT (405406.9679186041 7612998.255035263)
4136,5201191,0.3726,68.612988,-149.324836,POINT (405406.5064388084 7612996.821794323)
4137,5201192,0.4145,68.612981,-149.324833,POINT (405406.5989673989 7612996.037157843)
4138,5201193,0.4122,68.612966,-149.324841,POINT (405406.2104059823 7612994.377977961)
4139,5201194,0.3771,68.61295600000001,-149.32484,POINT (405406.2089535336 7612993.262120503)
4140,5201195,0.3553,68.61295,-149.324843,POINT (405406.0616631854 7612992.598141063)
4141,5201196,0.381,68.612936,-149.32484499999998,POINT (405405.9213451629 7612991.041168163)
4142,5201197,0.3977,68.61293,-149.324846,POINT (405405.8553985594 7612990.37411371)
4143,5201198,0.3179,68.612915,-149.324853,POINT (405405.5075080532 7612988.713396419)
4144,5201199,0.2839,68.61290100000001,-149.32487,POINT (405404.7571095975 7612987.179486456)
4145,5201200,0.4329,68.61289599999999,-149.32486799999998,POINT (405404.8173911949 7612986.619251428)
4146,5201201,0.4558,68.61288499999999,-149.324878,POINT (405404.3643335558 7612985.40887486)
4147,5201202,0.328,68.61287800000001,-149.324881,POINT (405404.2128299181 7612984.633463536)
4148,5201203,0.4412,68.612866,-149.324876,POINT (405404.3656401932 7612983.288591937)
4149,5201204,0.4167,68.61285,-149.32487,POINT (405404.5422728389 7612981.496454845)
4150,5201205,0.3949,68.61284,-149.324863,POINT (405404.7848527987 7612980.371372194)
4151,5201206,0.391,68.61282299999999,-149.32488500000002,POINT (405403.8184535797 7612978.510854187)
4152,5201207,0.5026,68.61281600000001,-149.32489099999998,POINT (405403.5449330572 7612977.740055545)
4153,5201208,0.4379,68.612803,-149.32488,POINT (405403.9375642723 7612976.274526643)
4154,5201209,0.3877,68.61279300000001,-149.32487,POINT (405404.3021612576 7612975.144831317)
4155,5201210,0.3274,68.612778,-149.324883,POINT (405403.7102350648 7612973.493339512)
4156,5201211,0.4122,68.612773,-149.32488600000002,POINT (405403.567155825 7612972.940792207)
4157,5201212,0.4011,68.61276099999999,-149.32488600000002,POINT (405403.5166056897 7612971.603608322)
4158,5201213,0.3787,68.612755,-149.32488999999998,POINT (405403.3286415512 7612970.941166595)
4159,5201214,0.3201,68.61273800000001,-149.324901,POINT (405402.8096334556 7612969.063735909)
4160,5201215,0.4167,68.612728,-149.324908,POINT (405402.4828018629 7612967.960178973)
4161,5201216,0.3832,68.612721,-149.324906,POINT (405402.5346586721 7612967.177079918)
4162,5201217,0.4223,68.612706,-149.324905,POINT (405402.5121428399 7612965.504062525)
4163,5201218,0.4457,68.612695,-149.32491000000002,POINT (405402.262442974 7612964.285998497)
4164,5201219,0.4295,68.61268299999999,-149.32491000000002,POINT (405402.2118923442 7612962.948814641)
4165,5201220,0.4725,68.612668,-149.324903,POINT (405402.4334110438 7612961.266571837)
4166,5201221,0.4189,68.612655,-149.32491299999998,POINT (405401.9719235454 7612959.833331706)
4167,5201222,0.4156,68.61265300000001,-149.324918,POINT (405401.7601361675 7612959.618155615)
4168,5201223,0.3531,68.612638,-149.324915,POINT (405401.8189651208 7612957.942063075)
4169,5201224,0.3542,68.612625,-149.324908,POINT (405402.0489093681 7612956.482684216)
4170,5201225,0.4658,68.612616,-149.32492,POINT (405401.5229262097 7612955.498247262)
4171,5201226,0.5216,68.612615,-149.324918,POINT (405401.6000586834 7612955.383740112)
4172,5201227,0.3709,68.612601,-149.324926,POINT (405401.2157024047 7612953.835992971)
4173,5201228,0.3799,68.612588,-149.32493300000002,POINT (405400.8762308905 7612952.398140279)
4174,5201229,0.4502,68.61258000000001,-149.32493300000002,POINT (405400.8425301618 7612951.506684396)
4175,5201230,0.439,68.612566,-149.324951,POINT (405400.0514469163 7612949.974313385)
4176,5201231,0.3832,68.612553,-149.324953,POINT (405399.9153375522 7612948.528772805)
4177,5201232,0.2587,68.612548,-149.324953,POINT (405399.8942744205 7612947.971612886)
4178,5201233,0.3341,68.612533,-149.32495,POINT (405399.9531030371 7612946.295520305)
4179,5201234,0.3352,68.612523,-149.324948,POINT (405399.9923222099 7612945.178125256)
4180,5201235,0.3687,68.61251,-149.32494599999998,POINT (405400.0189036207 7612943.726434253)
4181,5201236,0.4312,68.612498,-149.32495,POINT (405399.8056613413 7612942.395400876)
4182,5201237,0.4267,68.612491,-149.32494499999999,POINT (405399.9795367348 7612941.607688956)
4183,5201238,0.4675,68.612478,-149.32495,POINT (405399.7214089597 7612940.166761209)
4184,5201239,0.3893,68.612468,-149.32494599999998,POINT (405399.8419739227 7612939.046290942)
4185,5201240,0.3877,68.61245600000001,-149.32495,POINT (405399.6287313536 7612937.715257581)
4186,5201241,0.3598,68.612448,-149.32494499999999,POINT (405399.7983945272 7612936.816113667)
4187,5201242,0.4089,68.612433,-149.32493300000002,POINT (405400.2232796054 7612935.126182661)
4188,5201243,0.4066,68.61242800000001,-149.324948,POINT (405399.5921237766 7612934.592086838)
4189,5201244,0.4312,68.61242,-149.324953,POINT (405399.3550584978 7612933.708319038)
4190,5201245,0.5272,68.612403,-149.32493,POINT (405400.2189207347 7612931.77861035)
4191,5201246,0.4602,68.612391,-149.324926,POINT (405400.3310614805 7612930.435276148)
4192,5201247,0.3799,68.612385,-149.324931,POINT (405400.102421355 7612929.77437225)
4193,5201248,0.3653,68.612371,-149.32493,POINT (405400.0841181782 7612928.21278688)
4194,5201249,0.2984,68.61236099999999,-149.32494499999999,POINT (405399.4318976677 7612927.121531166)
4195,5201250,0.4457,68.61235500000001,-149.32495,POINT (405399.2032570702 7612926.46062735)
4196,5201251,0.3129,68.61234499999999,-149.324961,POINT (405398.7137278119 7612925.363221359)
4197,5201252,0.3586,68.612338,-149.324961,POINT (405398.6842393688 7612924.58319749)
4198,5201253,0.506,68.612323,-149.324961,POINT (405398.6210498528 7612922.911717779)
4199,5201254,0.4792,68.612313,-149.324973,POINT (405398.0908467018 7612921.815849531)
4200,5201255,0.4669,68.612306,-149.324966,POINT (405398.3460696745 7612921.025062245)
4201,5201256,0.4636,68.612291,-149.32497,POINT (405398.1201876063 7612919.359733067)
4202,5201257,0.5227,68.612285,-149.324975,POINT (405397.8915461188 7612918.698829365)
4203,5201258,0.4323,68.612273,-149.324983,POINT (405397.5156091012 7612917.373946734)
4204,5201259,0.4491,68.612266,-149.324976,POINT (405397.7708324611 7612916.583159394)
4205,5201260,0.5015,68.612251,-149.32498,POINT (405397.5449498497 7612914.917830267)
4206,5201261,0.3972,68.612243,-149.32498,POINT (405397.5112485186 7612914.026374437)
4207,5201262,0.5763,68.61223100000001,-149.324993,POINT (405396.9319447223 7612912.709180113)
4208,5201263,0.6405,68.61222099999999,-149.325005,POINT (405396.4017390253 7612911.613312214)
4209,5201264,0.6092,68.612213,-149.325016,POINT (405395.9206316133 7612910.738770711)
4210,5201265,0.439,68.609213,-149.324878,POINT (405388.8962296794 7612576.230675513)
4211,5201266,0.4636,68.60920300000001,-149.324878,POINT (405388.8541057514 7612575.116356004)
4212,5201267,0.415,68.60919799999999,-149.32488999999998,POINT (405388.3448992367 7612574.577649321)
4213,5201268,0.3553,68.60919,-149.324893,POINT (405388.1891637419 7612573.690807003)
4214,5201269,0.4513,68.609178,-149.324883,POINT (405388.5454022003 7612572.338246008)
4215,5201270,0.3586,68.60917099999999,-149.32486799999998,POINT (405389.1260968221 7612571.535156077)
4216,5201271,0.4066,68.609163,-149.324863,POINT (405389.2957917168 7612570.636011741)
4217,5201272,0.4759,68.609155,-149.32486,POINT (405389.3841291761 7612569.739942897)
4218,5201273,0.3888,68.609148,-149.324866,POINT (405389.1105698448 7612568.969145711)
4219,5201274,0.3631,68.609135,-149.324876,POINT (405388.6490207741 7612567.535907859)
4220,5201275,0.4234,68.609125,-149.32488,POINT (405388.444181524 7612566.427739382)
4221,5201276,0.3497,68.609111,-149.32488,POINT (405388.3852080109 7612564.867692084)
4222,5201277,0.2861,68.609105,-149.32488,POINT (405388.35993365 7612564.199100385)
4223,5201278,0.4351,68.609093,-149.32488,POINT (405388.3093849312 7612562.861916992)
4224,5201279,0.5813,68.609078,-149.324883,POINT (405388.1241622485 7612561.195051033)
4225,5201280,0.612,68.609066,-149.32488500000002,POINT (405387.9922555687 7612559.86094317)
4226,5201281,0.5205,68.609053,-149.324853,POINT (405389.2392215793 7612558.363119692)
4227,5201282,0.5651,68.60904000000001,-149.324863,POINT (405388.7776711281 7612556.929881815)
4228,5201283,0.4368,68.609036,-149.32486,POINT (405388.8828587051 7612556.479540762)
4229,5201284,0.3821,68.60903,-149.32486,POINT (405388.8575845746 7612555.810949063)
4230,5201285,0.3084,68.609016,-149.324866,POINT (405388.5545373512 7612554.260128278)
4231,5201286,0.2872,68.609003,-149.324875,POINT (405388.1336650057 7612552.825352762)
4232,5201287,0.4267,68.608991,-149.324881,POINT (405387.839041903 7612551.497395961)
4233,5201288,0.4033,68.608981,-149.324888,POINT (405387.5121642454 7612550.393840859)
4234,5201289,0.4915,68.608971,-149.32488600000002,POINT (405387.5513984502 7612549.27644584)
4235,5201290,0.458,68.60896,-149.324876,POINT (405387.9118534893 7612548.035316736)
4236,5201291,0.3352,68.608948,-149.324883,POINT (405387.576550748 7612546.70889773)
4237,5201292,0.4145,68.608941,-149.324881,POINT (405387.628422345 7612545.925798559)
4238,5201293,0.4111,68.608928,-149.324883,POINT (405387.4923028686 7612544.480258778)
4239,5201294,0.3073,68.60891600000001,-149.32488,POINT (405387.5637918172 7612543.138462097)
4240,5201295,0.343,68.60890500000001,-149.324878,POINT (405387.5988140389 7612541.909635133)
4241,5201296,0.4513,68.60888800000001,-149.324858,POINT (405388.3407890114 7612539.984536761)
4242,5201297,0.3453,68.60888,-149.324871,POINT (405387.778259474 7612539.113072071)
4243,5201298,0.4357,68.60887,-149.324866,POINT (405387.9395323074 7612537.99106377)
4244,5201299,0.4725,68.608856,-149.324863,POINT (405388.0025972514 7612536.426403214)
4245,5201300,0.4401,68.608846,-149.324863,POINT (405387.9604736996 7612535.312083737)
4246,5201301,0.4742,68.608838,-149.324871,POINT (405387.6013399374 7612534.432930279)
4247,5201302,0.4513,68.60882099999999,-149.324856,POINT (405388.1399206055 7612532.515520712)
4248,5201303,0.5105,68.608813,-149.324851,POINT (405388.3096189286 7612531.616376339)
4249,5201304,0.4558,68.608805,-149.324858,POINT (405387.9911642933 7612530.735685071)
4250,5201305,0.5015,68.608791,-149.32485,POINT (405388.2576270752 7612529.163335727)
4251,5201306,0.3648,68.608783,-149.324863,POINT (405387.6950953898 7612528.291871049)
4252,5201307,0.4613,68.60876999999999,-149.32484499999998,POINT (405388.3725655985 7612526.81557604)
4253,5201308,0.3732,68.608761,-149.32486,POINT (405387.7244621406 7612525.835754916)
4254,5201309,0.5495,68.60875300000001,-149.32487,POINT (405387.2839681706 7612524.959677034)
4255,5201310,0.4256,68.608746,-149.324878,POINT (405386.9290453611 7612524.191955612)
4256,5201311,0.3386,68.608733,-149.32486799999998,POINT (405387.2810799885 7612522.727962562)
4257,5201312,0.3787,68.60871999999999,-149.32486,POINT (405387.551755933 7612521.267045097)
4258,5201313,0.4145,68.608715,-149.324861,POINT (405387.4900146154 7612520.711423135)
4259,5201314,0.5238,68.608705,-149.324875,POINT (405386.8783766542 7612519.618632506)
4260,5201315,0.2705,68.608701,-149.324878,POINT (405386.7394883223 7612519.177518063)
4261,5201316,0.4932,68.608693,-149.324888,POINT (405386.2989930243 7612518.301440348)
4262,5201317,0.5378,68.608681,-149.32488500000002,POINT (405386.3704832224 7612516.959643651)
4263,5201318,0.5177,68.60866800000001,-149.324883,POINT (405386.3970815011 7612515.507952797)
4264,5201319,0.4982,68.60865799999999,-149.32488500000002,POINT (405386.2735982583 7612514.396708925)
4265,5201320,0.5021,68.608648,-149.32488,POINT (405386.4348729125 7612513.274700549)
4266,5201321,0.5997,68.608636,-149.32488500000002,POINT (405386.1809256985 7612511.945206154)
4267,5201322,0.4016,68.60863,-149.324876,POINT (405386.5217690445 7612511.262774408)
4268,5201323,0.3737,68.608618,-149.324883,POINT (405386.1864622339 7612509.936355582)
4269,5201324,0.4044,68.60860500000001,-149.324883,POINT (405386.1317012362 7612508.487740309)
4270,5201325,0.3285,68.608598,-149.324878,POINT (405386.3056135452 7612507.700027759)
4271,5201326,0.4312,68.608581,-149.324866,POINT (405386.7221611465 7612505.787231305)
4272,5201327,0.4837,68.608565,-149.324853,POINT (405387.1836016862 7612503.984329097)
4273,5201328,0.4848,68.608561,-149.324866,POINT (405386.6379140976 7612503.558592414)
4274,5201329,0.4256,68.608551,-149.324871,POINT (405386.3923911506 7612502.451961887)
4275,5201330,0.3631,68.60854,-149.324878,POINT (405386.061295846 7612501.236975019)
4276,5201331,0.3988,68.608535,-149.324875,POINT (405386.1622737236 7612500.675201933)
4277,5201332,0.4535,68.608521,-149.324878,POINT (405385.9812607589 7612499.119768092)
4278,5201333,0.4798,68.60851,-149.324871,POINT (405386.2196843775 7612497.88325219)
4279,5201334,0.4279,68.60849499999999,-149.324873,POINT (405386.0751390115 7612496.214848616)
4280,5201335,0.5925,68.60848100000001,-149.324871,POINT (405386.0975259581 7612494.651725835)
4281,5201336,0.5339,68.608478,-149.324866,POINT (405386.2882889698 7612494.309741067)
4282,5201337,0.5105,68.608466,-149.324863,POINT (405386.3597808925 7612492.967944389)
4283,5201338,0.5183,68.60846,-149.324866,POINT (405386.2124666793 7612492.303966084)
4284,5201339,0.376,68.60844499999999,-149.324863,POINT (405386.2713216761 7612490.627873576)
4285,5201340,0.4351,68.60844,-149.32486,POINT (405386.3723002188 7612490.066100505)
4286,5201341,0.4412,68.608428,-149.324871,POINT (405385.8742709788 7612488.745832858)
4287,5201342,0.3804,68.60842099999999,-149.32488500000002,POINT (405385.2752627894 7612487.987338416)
4288,5201343,0.4647,68.608416,-149.324881,POINT (405385.416921396 7612487.424027506)
4289,5201344,0.4971,68.608401,-149.32488600000002,POINT (405385.1503349889 7612485.760237389)
4290,5201345,0.4535,68.60839,-149.324876,POINT (405385.5108005378 7612484.519108025)
4291,5201346,0.4736,68.605201,-149.32500100000001,POINT (405366.9919721852 7612129.354954964)
4292,5201347,0.4301,68.6052,-149.325003,POINT (405366.9063877809 7612129.246599194)
4293,5201348,0.4128,68.605195,-149.32500100000001,POINT (405366.9666971945 7612128.686363569)
4294,5201349,0.4971,68.605191,-149.325,POINT (405366.9905331722 7612128.239097909)
4295,5201350,0.4178,68.60518,-149.32500100000001,POINT (405366.9035097226 7612127.014885087)
4296,5201351,0.3676,68.605168,-149.325008,POINT (405366.5681576725 7612125.688468787)
4297,5201352,0.4412,68.60516,-149.325,POINT (405366.859945797 7612124.784709045)
4298,5201353,0.4948,68.60514599999999,-149.32497800000002,POINT (405367.6960639913 7612123.190825136)
4299,5201354,0.4368,68.60514,-149.324966,POINT (405368.1590220121 7612122.503777146)
4300,5201355,0.482,68.60512800000001,-149.324961,POINT (405368.3119032363 7612121.15890412)
4301,5201356,0.4167,68.60512299999999,-149.324961,POINT (405368.290841117 7612120.601744615)
4302,5201357,0.4937,68.605108,-149.324963,POINT (405368.1462825217 7612118.933342202)
4303,5201358,0.525,68.60509499999999,-149.32496,POINT (405368.2135794059 7612117.48011336)
4304,5201359,0.3754,68.605076,-149.32495600000001,POINT (405368.2962881241 7612115.356755083)
4305,5201360,0.487,68.60506600000001,-149.32495,POINT (405368.4982811752 7612114.233207835)
